agent,id,title,reason,type
Human,2444462720,[SPARK-51741][SQL][TESTS] Remove --ONLY_IF spark for subquery tests: PR#1,"The PR modifies test files to remove a specific condition and increase test coverage across different database management systems without changing functionality, which is a test-related change.",test
Human,2428766271,ci: bump the github-actions group with 4 updates,"The PR updates multiple GitHub Actions dependencies to newer versions, which is a change to the CI configuration files and scripts. It does not add features, fix bugs, or change code functionality directly, but rather updates the CI environment.",ci
Human,2348586843,[SPARK-48516][PYTHON][FOLLOW-UP] Add a note in migration guide about Arrow-optimized Python UDF enabled by default,"The change only updates the migration guide documentation without modifying code or functionality, so it is a documentation-only change.",docs
Human,2432695497,Run with `--force-update-snapshots`,"The change involves updating test snapshots to reflect current expected outputs, which is related to testing rather than adding features or fixing bugs.",test
Human,2440518512,upgrade github actions checkout,"The change involves upgrading the GitHub Actions checkout step, which is part of the CI configuration files and scripts.",ci
Human,2257025799,chore: bump the mui group across 1 directory with 6 updates,"The PR updates multiple dependencies to newer versions without adding new features or fixing bugs in the codebase itself. This is a routine maintenance task to keep dependencies up to date, which is classified as a chore.",chore
Human,2260295346,[fix][fn] Record Pulsar Function processing time properly for asynchronous functions,"The PR fixes the issue of inaccurate recording of asynchronous function processing time by modifying how start and end times are recorded and calculated, and also fixes bugs related to result and exception handling in asynchronous functions.",fix
Human,2355738754,Qualify all references in macros to avoid name clashes,"The change modifies macro references to avoid name clashes, which is a code improvement but does not add new features or fix bugs directly. It is a refactor to improve code clarity and safety.",refactor
Human,2298248753,Bump version to 1.42.1,"Bumping the version number is a routine maintenance task that does not add features, fix bugs, or change code behavior, so it is classified as a chore.",chore
Human,2489663458,Update runners for `dist`,"The update to runners for 'dist' suggests a change related to the build process or distribution setup, which affects the build system or external dependencies.",build
Human,2268135960,"feat: Support diffing text ""binary"" snapshots","The PR introduces a new feature that enables diffing of text-based binary snapshots, improving the functionality of the insta tool for schema snapshotting.",feat
Human,2366394279,Fix duplicate snapshots on multiple targets with identical roots,"The PR title indicates a fix for an issue related to duplicate snapshots, which is a bug fix.",fix
Human,2331078049,Fix panic on scanning indentation of arbitrary lines,"The PR title and body describe a fix for a panic (runtime error) related to scanning indentation, indicating a bug fix.",fix
Human,2381882808,Switch from pin-project to pin-project-lite,"The change replaces a dependency with a lighter alternative without adding features or fixing bugs, which is a refactor to improve the codebase structure or dependencies.",refactor
Human,2439937240,chore: bump vite from 6.2.4 to 6.2.5 in /web/playground,"The PR updates the version of an external dependency (vite) without changing the source code or adding features, which is a change to the build system or external dependencies.",build
Human,2288308091,chore: bump vite from 5.4.6 to 6.0.9 in /web/playground,"The PR updates the version of an external dependency (vite) in the build system, which is a typical chore task related to maintenance and dependency management, not adding features or fixing bugs directly in the codebase.",chore
Human,2529455607,chore: bump tempfile from 3.19.1 to 3.20.0,The PR updates the version of an external dependency (tempfile) without adding new features or fixing bugs in the current codebase. This is a typical chore task related to dependency management.,chore
Human,2327381029,🐛 resolve operation overload before simple function overload,"The title and body indicate that the change resolves a bug related to operation overload handling, and it references a bug fix issue (#972).",fix
Human,2458169310,chore: pre-commit autoupdate,"The commit updates pre-commit hooks to newer versions, which is a maintenance task related to auxiliary tools rather than code features or fixes.",chore
Human,2543587315,test(eslint-plugin-template): add test cases for prefer-template-literal reported issues,"The PR adds test cases specifically for reported issues, which is related to testing rather than fixing or adding features.",test
Human,2305996944,Migrate defaults to HOST=0.0.0.0 PORT=8080,"The change updates default configuration values to improve compatibility and accessibility, which is a new feature for users.",feat
Human,2312182405,"revert: remove lutra, the query runner stub","The commit reverts a previous change that removed a feature (lutra, the query runner stub), effectively restoring it. This is a reversal of a feature removal, so it is best classified as a fix to restore functionality.",fix
Human,2313310067,chore: bump the patch group with 5 updates,"The PR updates multiple dependencies to newer patch versions without introducing new features or fixing bugs in the codebase itself. This is a routine maintenance task to keep dependencies up to date, which fits the 'chore' category.",chore
Human,2417174765,chore: update dependency @mdn/browser-compat-data to v5.7.6,"The PR updates a dependency version without changing source code or adding features, which is a chore related to maintenance tasks.",chore
Human,2380075067,fix: update dependency eslint to v9.22.0,"The PR updates a dependency version, which is typically considered a bug fix or maintenance update to keep dependencies current and secure. The title explicitly uses 'fix' indicating it is a bug fix.",fix
Human,2293945287,fix(eslint-plugin): [prefer-signals] support linkedSignal,"The change fixes the eslint-plugin to support the new 'linkedSignal' feature introduced in Angular v19, ensuring it is checked for 'readonly' correctly, which is a bug fix.",fix
Human,2382948089,fix: update typescript-eslint packages to v8.26.1,"The PR updates the typescript-eslint packages to a newer patch version, which is typically done to fix bugs or issues in the packages. The title explicitly uses 'fix' indicating a bug fix update.",fix
Human,2599833836,chore: update dependency @mdn/browser-compat-data to v6.0.24,"The PR updates a dependency version without changing source code or adding features, which is a maintenance task related to dependencies, typically classified as a chore.",chore
Human,2451568677,chore: update dependency eslint-config-prettier to v10.1.2,"The PR updates a dependency version without adding features or fixing bugs, which is a maintenance task related to project dependencies and build process.",chore
Human,2286113530,chore: update dependency @swc/core to v1.10.15,"The PR updates a dependency version without changing code functionality or adding features, which is a maintenance task related to dependencies.",chore
Human,2380737092,Feature/linux config path,"The PR introduces new functionality by adding support for Linux configuration paths and updates the README accordingly, which qualifies as a new feature.",feat
Human,2337843169,Update README.md,"The PR updates the README.md file to fix a broken demo link, which is a documentation change rather than code functionality change.",docs
Human,2465387585,docs(java-sdk): add completion capabilities documentation,"The changes are focused on adding documentation sections and examples related to completion capabilities, without modifying code functionality.",docs
Human,2370706839,chore: update dependency @swc/core to v1.11.8 - autoclosed,"The PR updates a dependency version without changing source code functionality, which is a chore related to maintenance and dependency management.",chore
Human,2564815931,Create web-discovery.mdx,"The PR introduces a new feature by adding a Web Discovery guide and a minimal discovery convention for MCP, which is a new functionality to the project.",feat
Human,2305101202,fix: update dependency semver to v7.7.1,"The PR updates the semver dependency to a newer version that includes bug fixes, indicating it is a bug fix update to the dependency.",fix
Human,2446042508,chore: update dependency esbuild to v0.25.2,"The PR updates a dependency version without adding features or fixing bugs in the codebase itself, which is a maintenance task related to the build process or dependencies.",chore
Human,2404891976,Update errorprone to v2.37.0,"The PR updates the version of the errorprone dependency, which affects the build system and external dependencies but does not add features or fix bugs in the codebase itself.",build
Human,2539607997,SQL queries constructed with string concatenation [security],"The PR fixes potential security issues by replacing unsafe string concatenation in SQL queries with parameter binding, which is a bug fix to prevent SQL injection vulnerabilities.",fix
Human,2299775746,Campaign import/export process,"The PR introduces a new feature for exporting and importing campaign data, which is a new functionality added to the system.",feat
Human,2266805616,feat(#1726): add literal colon support for gin and echo,The title explicitly uses the 'feat' prefix indicating the addition of a new feature: literal colon support for gin and echo.,feat
Human,2556710275,fix: Map 'info' log type to Unity's 'Log' type for console log retrieval,"The change fixes a bug where the 'info' log type parameter did not correctly map to Unity's internal 'Log' type, causing info logs to be filtered out incorrectly. The fix adds mapping logic to resolve this issue.",fix
Human,2308274129,chore(gui-client): log to stderr,"The change involves modifying logging behavior for development convenience, which is an auxiliary task not directly related to features or fixes, fitting the 'chore' category.",chore
Human,2543744201,Translations update from Mattermost Weblate,"The update only involves translation files and does not add features, fix bugs, or change code behavior. It is a documentation-related change for localization.",docs
Human,2619799606,fix: Support CTEs with Merge,"The PR title and description explicitly state that this change fixes an issue by adding support for CTEs with MERGE, indicating a bug fix or missing functionality correction.",fix
Human,2333585258,chore: bump prettier from 3.4.2 to 3.5.0,"The commit updates a development dependency (prettier) to a new version, which is a maintenance task related to the build process or auxiliary tools, fitting the 'chore' category.",chore
Human,2527701837,chore: bump @vscode/test-web from 0.0.68 to 0.0.69,"The PR updates a dependency version without adding features or fixing bugs in the codebase itself, which is typically classified as a chore related to maintenance tasks.",chore
Human,2375948339,chore: fix release message not being overriden,"The commit message indicates a fix related to the release message not being overridden, but it is labeled as 'chore' which typically involves maintenance tasks. Since the change addresses a problem (fixing the release message override), it aligns more with a bug fix rather than a chore.",fix
Human,2396898805,chore: bump docker/login-action from 3.3.0 to 3.4.0,"The PR updates the version of an external dependency (docker/login-action) without adding features or fixing bugs in the codebase itself, which is a change to the build system or external dependencies.",build
Human,2351063494,chore: bump tailwindcss from 3.4.17 to 4.0.8,The PR updates the version of an external dependency (tailwindcss) without adding features or fixing bugs in the codebase itself. This is a typical chore task related to dependency management.,chore
Human,2284166763,refactor: replace sptr polyfill with std equivalent,"The commit replaces a polyfill implementation with the standard library equivalent, which is a code change that neither fixes a bug nor adds a feature, fitting the definition of a refactor.",refactor
Human,2261346548,chore: bump itertools from 0.13.0 to 0.14.0,"The PR updates an external dependency version without adding features or fixing bugs in the codebase itself, which is a chore related to maintenance and dependency management.",chore
Human,2264445875,Adds Sphinx config to generate Python SDK docs.,"The change introduces configuration for Sphinx to generate documentation for the Python SDK, which is a documentation-related enhancement.",docs
Human,2470747681,chore: bump @vitejs/plugin-react-swc from 3.8.1 to 3.9.0,"The PR updates a dependency version without adding features or fixing bugs in the codebase itself, which is typically classified as a chore related to maintenance tasks.",chore
Human,2534547164,[Bugfix] Temporary fix for quantization + CPU offloading,"The PR title and description indicate that this change is a temporary fix for a bug related to quantization and CPU offloading, addressing a test failure caused by a previous change.",fix
Human,2452623588,[V1][Perf] Avoid mem duplication when aggregating MM tensors,"The change improves performance by avoiding memory duplication during tensor aggregation, which is a performance optimization.",perf
Human,2579414807,Add triangular maze type implementation,"The PR introduces a new feature by adding a new triangular maze type implementation to the maze generator, including menu integration and build process updates.",feat
Human,2445504297,[Bugfix] Remove triton do_bench fast_flush arg,"The title and body indicate that this change fixes a bug related to the 'do_bench fast_flush' argument in the Triton integration, addressing a specific issue reported in the repository.",fix
Human,2403868186,fix errors in function / comments gamm.go,"The changes correct errors in function names and comments, which are bug fixes to improve code correctness and clarity.",fix
Human,2335833866,utils: improve error message if path not executable,"The change improves the error message to provide more detailed information about why a path is not executable, which is a fix for better error handling and user feedback.",fix
Human,2333076476,linux: fix dup error,"The title indicates a fix for a duplicate error in the Linux code, which is a bug fix.",fix
Human,2440767078,Update LICENSE.md,"The change is related to updating the license documentation, which is a documentation-only change.",docs
Human,2413978974,Dockerfile.ppc64le changes to move to UBI,"The changes involve updating dependencies and modifying the Dockerfile to use a different base image (UBI9) and build dependencies from source, which affects the build environment and process but does not add new features or fix bugs in the application code itself. Therefore, it is classified as a build-related change.",build
Human,2528635071,feat: allows for disabling prefetch,"The commit introduces a new feature that allows disabling prefetching, which is a new capability added to the system.",feat
Human,2368859468,feat: add cron module for scheduled execution of wasm contracts,The PR title clearly indicates the addition of a new feature: a cron module for scheduled execution of wasm contracts. This aligns with the 'feat' type which is used for new features.,feat
Human,2570141282, BMAD Method Improvements,"The PR introduces multiple new features including integration of Machine-Powered Capabilities (MPC), a knowledge enrichment system, advanced knowledge management features, new specialized personas, workflow integration, system standardization, and a new Platform Engineer role. These are all additions and enhancements that add new capabilities rather than fixing bugs or making purely stylistic or documentation changes.",feat
Human,2382944065,Upgrade release Docker image and GO_MOD_VERSION,"The PR updates the Docker image and Go module version, which are changes related to the build environment and dependencies, thus affecting the build system.",build
Human,2512266582,Tool + RL-rag,"The changes introduce reinforcement learning retrieval-augmented generation (RL-rag) features and add prefix cache invalidation to improve training behavior, which are new functionalities rather than bug fixes or other types of changes.",feat
Human,2516588693,[front] chore: Add workspaceId,"The commit adds a new feature by introducing a workspaceId filter and a migration with a composite index, which enhances functionality rather than just performing maintenance or fixes.",feat
Human,2515866115,Migrate existing reasoning actions to the MCP version,"The PR introduces a new script to migrate reasoning actions to a new version, which adds new functionality rather than fixing a bug or making other types of changes.",feat
Human,2395771607,"add ""betas"": [""computer-use-2024-10-22""]","The title indicates the addition of a new feature or configuration item 'betas', which aligns with introducing a new feature rather than fixing a bug or other types of changes.",feat
Human,2498466714,Bump the sentry group across 1 directory with 2 updates,"The PR updates dependencies to newer versions, which includes new features and fixes in the updated packages. The main purpose is to add new features and improvements from the dependencies, so the label 'feat' is appropriate.",feat
Human,2451114272,[File API] Fix vulnerability: access permission checks,"The PR fixes a critical security vulnerability by adding permission checks to file access endpoints, ensuring users can only access files they have permission to view. This is a bug fix addressing security issues.",fix
Human,2408665301,chore(infinite-discovery): Add some polish on swipe back,"The PR description indicates that the change is about improving the animation easing for swipe back to make it feel more natural and polished, which is an enhancement rather than a bug fix or new feature. This aligns with a performance or user experience improvement, best categorized as a chore since it is a polish and does not add new features or fix bugs explicitly.",chore
Human,2569356508,feat: Implement LLM-Powered Adaptive Replay and Auto-Documentation,"The commit introduces a new feature by implementing an LLM-powered adaptive replay strategy and an auto-documentation script, adding new functionality to the system.",feat
Human,2608444292,[connectors] fix(webcrawler): Handle throw from Firecrawl,"The change fixes error handling by using FirecrawlError to identify errors from firecrawl, which is a bug fix.",fix
Human,2287229253,[front] Enable SSO enforcement when using oauth tokens,"The PR introduces a new feature that enforces SSO when using OAuth tokens, adding new checks and behaviors related to authentication.",feat
Human,2313237915,Increasing the size of input bar on mobile ,"The change introduces a new feature by increasing the size of the input bar on mobile to improve usability and quality, which is an enhancement rather than a bug fix or other type of change.",feat
Human,2468379953,enh: update Reasoning model selection Button,"The PR introduces a visual enhancement by changing the button style and adding an icon, which is a new feature improving the UI experience.",feat
Human,2276494714,[front/conversation] - revert autoscroll,"The PR explicitly states it is reverting a previous change related to auto-scroll, which implies it is undoing a feature addition or modification rather than introducing a new feature or fixing a bug. This is best classified as a refactor since it changes code behavior without adding new features or fixing bugs.",refactor
Human,2596062099,Coding rules follow up,"The PR is a follow-up related to coding rules, which suggests adjustments or improvements to code style or formatting without adding features or fixing bugs.",style
Human,2570756598,Update README.md,"The change is an update to the README.md file clarifying the usage of 'await' in async functions, which is purely documentation and does not affect code functionality.",docs
Human,2361958110,Update README.md,"The change involves updating the README.md file to add a Table of Contents, which is a documentation improvement without code changes.",docs
Human,2394059165,Fixing Pagination Errors Due to Empty Titles in Search After,"The PR fixes a bug related to pagination errors caused by empty titles in search_after cursors, which leads to an illegal argument exception. The changes include backfilling empty titles and introducing a sentinel value to handle empty strings, directly addressing the bug.",fix
Human,2523130576,Fix building with GCC 15,"The title and body indicate that the changes fix a build issue with GCC 15, which is a bug fix related to compatibility and building the project.",fix
Human,2294042246,Feat:Add basic authentication.,The PR introduces a new feature by adding basic authentication functionality along with configuration examples.,feat
Human,2462334189,Support for github enterprise,"The title indicates the addition of support for GitHub Enterprise, which is a new feature. The body references an issue fix but the main change is the feature addition.",feat
Human,2367224291,Fork Repo,"The title 'Fork Repo' indicates an action related to repository management, which does not fit into feature, fix, or other code-related changes. It is best classified as 'other' since it is a repository operation rather than a code change.",other
Human,2551459402,Add Claude Code GitHub Workflow,"The PR adds a new GitHub Actions workflow to integrate Claude Code, which is a new feature for the repository's automation and CI/CD process.",feat
Human,2381033827,Implement parallel file processing for github repo analysis,"The PR introduces a new capability to process files in parallel, which is a new feature enhancing the functionality of the repository analysis.",feat
Human,2303153623,fix(deps): update module google.golang.org/api to v0.219.0 (main),"The PR updates a dependency version, which is typically classified as a bug fix or maintenance update to keep dependencies current and secure. The title uses 'fix(deps):' indicating it is a bug fix related to dependencies.",fix
Human,2319795067,[Snyk] Fix for 2 vulnerabilities,"The PR is created to fix vulnerabilities in dependencies, which is a bug fix to improve security and stability.",fix
Human,2594833141,[Snyk] Security upgrade h11 from 0.14.0 to 0.16.0,"The PR upgrades the h11 dependency to fix security vulnerabilities, which is a bug fix related to security issues.",fix
Human,2345981529,Cwilson/agents 1 docs,"The PR is focused on exploring and adding documentation related to agents, without introducing code changes or fixes.",docs
Human,2580843042,feat: add new models provider BurnCloud,"The PR introduces a new feature by adding a new models provider called BurnCloud, which supports various large models.",feat
Human,2344295224,[JetBrains] Update Platform Version from JetBrains Gateway Plugin (EAP),"The PR updates the platform version used by the JetBrains Gateway Plugin, which is a change to the build or dependency configuration rather than a feature, fix, or documentation update.",build
Human,2426277361,terraform-provider-azapi/2.3.0-r0: cve remediation,"The commit message indicates a fix for a security vulnerability (CVE remediation), which is a bug fix.",fix
Human,2574474731,Fix browser and cloudflare trace exports,"The PR fixes the default behavior of export loops in Cloudflare Workers and the browser, preventing unintended export loops and adding ways to control trace exports, which addresses a bug in the current implementation.",fix
Human,2584117574,Fix typing errors and linting,"The PR fixes syntax errors in linting and resolves TypeScript typing errors that caused build and compilation failures, which are bug fixes.",fix
Human,2377661814,fix: Update batch size handling for transcription and improve documentation on GPU memory issues,"The title indicates a bug fix related to batch size handling and documentation improvements related to GPU memory issues, which aligns with the 'fix' category as it addresses a problem in the code behavior.",fix
Human,2539699579,Fix and improve chat title edit,"The PR fixes a bug where editing a chat title was not working and improves the user experience by adding autofocus and cleaning up the UI. Since it addresses a bug and improves functionality, the appropriate label is 'fix'.",fix
Human,2585126544,chore: update versions,"The PR title and body indicate that this is an automated version update and release process, which is a maintenance task related to the build and release system rather than a feature, fix, or other code change.",chore
Human,2379148000,Merging of nightly to 0.4.0,"The title indicates a merge operation, which is typically a chore related to version control and does not introduce features, fixes, or other changes.",chore
Human,2577193771,Update the translation pipeline script and apply the latest changes to ja docs,"The changes improve the reliability and stability of the translation pipeline script, which is a fix to an existing process rather than a new feature or other type of change.",fix
Human,2568066520,chore: update versions,"The PR updates package versions and dependencies without introducing new features or fixing bugs directly. This is a maintenance task related to the build and release process, which fits the 'chore' category.",chore
Human,2568977939,docs: Fix the code snippet for tools for server-side delegation in RealtimeAgent,"The change is explicitly described as a correction to a code snippet in the documentation, which is a documentation-only change.",docs
Human,2568273252,Crosslink to python,"The PR adds a crosslink to Python documentation or content, which is a documentation enhancement without code changes.",docs
Human,2575240359,fix: Remove empty tools param,"The change fixes a bug where passing an empty 'tools' parameter causes errors in some OpenAI API compatible models, improving robustness.",fix
Human,2579736859,fix(realtime): add zod dependency to package.json. fixes #52,"The PR title and body indicate that this change fixes an issue by adding a missing dependency, which is a bug fix.",fix
Human,2569571085,fix: Reduce warning/stdout outputs during test executions,"The PR title and description indicate that the change reduces unnecessary stdout outputs during test executions, which is a fix to improve the test output behavior and reduce noise. This is a bug fix rather than a new feature or other type of change.",fix
Human,2571249420,chore: update versions,The PR updates package versions and dependencies without introducing new features or fixing bugs directly. This is a maintenance task related to the build and release process.,chore
Human,2615862197,fix: merge completed input_audio transcripts into realtime history,"The changes fix a bug where null transcripts caused incorrect UI rendering and improve the handling of input_audio transcripts, resolving issue #106.",fix
Human,2565177182,docs(ai-sdk): fix installation instructions,"The changes are related to correcting documentation, specifically installation instructions, without modifying code functionality.",docs
Human,2568032443,ci: change permission to write to open PRs,"The commit changes permissions related to continuous integration (CI) processes, specifically for open pull requests, which is a configuration change in the CI setup.",ci
Human,2574116023,chore: update versions,"The PR title and body indicate that this is an automated version update and release process, which is a maintenance task related to the build and release system rather than a feature, fix, or other code change.",chore
Human,2583128833,chore: update versions,"The PR updates package versions and dependencies as part of the release process, which is a chore related to maintenance and build process but does not add features or fix bugs directly.",chore
Human,2353742408,fix: user aspace max range,The commit message explicitly states that it fixes a bug related to user address space generating invalid addresses due to incorrect max range configuration.,fix
Human,2430271869,fix(tmux): ensure consistent state after detach error,"The PR fixes an issue with the tmux session state after a detach error, ensuring consistent behavior and preventing terminal pane corruption, which is a bug fix.",fix
Human,2269000191,test builds,"The title 'test builds' and the lack of any feature or bug fix description suggest that this PR is related to adding or modifying tests, likely for build processes or build verification.",test
Human,2573462864,chore(config): migrate renovate config,"The change involves updating the Renovate configuration, which is an auxiliary tool configuration and does not directly affect the source code or features. This fits the 'chore' category as it relates to maintenance tasks and build process support.",chore
Human,2496302348,chore(repo): mark vite as cacheable,"The change is related to marking a build process as cacheable, which is an auxiliary tool or build process improvement rather than a feature or bug fix.",chore
Human,2573546322,📚 Add organized release notes system,"The PR introduces a new release notes system, including new directories, updated build targets, and validation steps, which adds new features to the release process and documentation management.",feat
Human,2517155372,🌱 OWNER-ALIAS: Update to ensure current state,"The title and body indicate an update to ensure the current state, which suggests a fix or correction rather than a new feature or other change types. There is no indication of new features, documentation, or tests, so 'fix' is the most appropriate label.",fix
Human,2542486098,docs(nx-dev): adjust Popover.Panel max-width in small screens,The change only updates documentation related to styling guidelines without modifying code functionality.,docs
Human,2279117581,docs(core): add local cache information for powerpack,"The PR title and body indicate that the changes are related to adding documentation about local cache information and environment variables, without any code changes or bug fixes.",docs
Human,2495870826,fix(release): only error on missing manifestsToUpdate if a project is being directly processed,"The change fixes the behavior of error handling related to missing manifests during a release process, which is a bug fix.",fix
Human,2546391345,docs(angular): update tutorial and docs with angular v20 changes,"The changes are related to updating documentation and tutorials to reflect new version changes, which is a documentation-only update.",docs
Human,2504521028,fix(core): explicitly cleanup forked process task runner,"The PR title and description indicate that the change explicitly fixes an issue with the cleanup of the forked process task runner, which is a bug fix.",fix
Human,2433598142,feat(webpack): set default sassImplementation to sass-embedded,"The change introduces a new default feature by switching the default sassImplementation to a faster alternative, which is a new feature enhancement.",feat
Human,2380235971,fix: 59 settimeout in sandbox throws if called with one argument,"The title indicates a bug fix related to setTimeout in a sandbox environment throwing an error when called with one argument, which is a clear bug fix.",fix
Human,2607278426,Fix fs.promises and fetch adapter,"The changes fix broken variable usage and improve handling in the fetch adapter, which are bug fixes. Additionally, a regression test is added, but the primary purpose is fixing bugs.",fix
Human,2487597296,chore(js): bump some v21 removal to v22,"The PR description indicates that it is updating the version for removal of certain features and making adjustments related to build configurations and exports, which is related to maintenance and tooling rather than adding features or fixing bugs. This fits the 'chore' category as it involves changes to the build process or auxiliary tools without adding features or fixing bugs.",chore
Human,2608246463,chore: bump to version 2.3.0,"The commit message indicates a version bump, which is typically considered a chore as it involves maintenance tasks rather than feature additions or bug fixes.",chore
Human,2489106421,version 2.1.2,"The title indicates a version bump without specifying any feature, fix, or other changes, which is typically a chore related to release management.",chore
Human,2583854868,DEV-227 - Adds DEBUG_REMOVING_HANDLERS system property,"The PR introduces a new system property for debugging purposes, which is a new feature addition rather than a fix or other change type.",feat
Human,2547195054,Document improvements to core.time,"The changes described are focused on improving documentation, including adding new API docs, clarifying existing comments, and updating doc build configurations. There is no indication of code feature additions, bug fixes, or other code changes.",docs
Human,2380351858,"Add @types/bun to devDependencies, delete package-lock.json","The change involves modifying the project's dependencies and removing a lock file, which affects the build system and dependency management.",build
Human,2547361344,Trim obsolete test and polish Javadoc for core top level package,"The changes primarily involve removing a redundant test and improving Javadoc comments without altering functionality, which fits best under documentation improvements.",docs
Human,2546957777,"Documentation polish, dead-code removal & timing clarification for `threads` module","The PR focuses entirely on improving documentation, removing dead code, and clarifying existing code comments without changing any runtime behavior or adding new features.",docs
Human,2546871256,Documentation improvements for core.scoped and core.shutdown,"The PR exclusively improves documentation, clarifies contracts, fixes typos, and updates comments without changing any production logic or adding features.",docs
Human,2557778181,"Harden `Wget`, add `LimitedInputStream`, and modernise the test-suite","The PR introduces a new feature 'LimitedInputStream' and refactors the 'Wget' helper into a builder pattern with security and performance improvements, which constitutes a new feature addition rather than just a fix or refactor.",feat
Human,2546778920,Refine documentation for core.pool,"The PR focuses entirely on improving and refining documentation without changing any code logic or functionality, which fits the 'docs' category.",docs
Human,2546758314,Clarify nullability of pool components,"The changes involve clarifying documentation about nullability and thread-safety without modifying functionality or fixing bugs, which fits documentation improvements.",docs
Human,2545376568,Documentation & Governance Refresh,"The changes are focused on documentation updates, governance rules, and non-functional clean-ups without affecting runtime behavior or adding features.",docs
Human,2545744360,Improve annotation Javadoc for core.annotation,"The PR primarily improves and enriches the Javadoc documentation for annotations without changing any functional behavior, which classifies it as documentation changes.",docs
Human,2546447708,documentation-only sweep across net.openhft.chronicle.core.onoes.,"The PR is explicitly described as a documentation-only sweep with no code-path or binary changes, focusing on improving Javadoc comments and removing unnecessary tags to enhance generated documentation quality.",docs
Human,2546230014,Improvements to the documentaton for core.io package,"The changes primarily focus on improving and expanding the documentation (Javadoc) for the core.io package, clarifying resource lifecycle, exception handling, and threading interfaces without modifying functionality or fixing bugs.",docs
Human,2545642774,"Revert ""Improve annotation Javadoc""","The commit reverts a previous change, which is typically classified as 'other' since it does not add a feature, fix a bug, or fit other categories.",other
Human,2504567964,Control tracking of non cleaning threads via system property fixes #273,"The PR introduces new features such as global and per-instance orphan-tracking switches, static factory helpers, and lazy orphan collection, along with API refinements and expanded tests. These changes add new functionality rather than just fixing bugs or refactoring existing code.",feat
Human,2495330936,No SLF4J ExceptionHandler Recursion,"The title suggests a fix to prevent recursion in the SLF4J ExceptionHandler, indicating a bug fix rather than a new feature or other change.",fix
Human,2303479898,Source time for stack trace timestamp from system time,"The change introduces a new feature by sourcing the stack trace timestamp from system time, which adds new functionality.",feat
Human,2306914467,Temporary disable testHttpGetRequest,"The change involves temporarily disabling a test, which is related to test management rather than adding features or fixing bugs.",test
Human,2303625534,Make timestamp inclusion in stack trace optional,"The change introduces an optional feature to include timestamps in stack traces, which is a new capability rather than a bug fix or other type of change.",feat
Human,2260441374,StringUtils.equalsCaseIgnore optimisation fixes #683,"The PR title and description indicate an optimization to the equalsCaseIgnore method, improving performance for a common case without adding features or fixing bugs.",perf
Human,2489389702,No more Recursion within ExceptionHandler from ERRORs,"The change addresses a problem causing StackOverflow errors, which is a bug fix related to exception handling.",fix
Human,2272081298,Improve StackTrace after review of generated user guide,"The title indicates an improvement related to documentation, specifically the user guide, which suggests changes to documentation rather than code or features.",docs
Human,2301968361,Isolate set time provider in parallel testing environments ,"The change isolates the set time provider specifically for parallel testing environments, which is a modification aimed at improving the testing setup rather than adding a feature or fixing a bug.",test
Human,2337700846,feat(agents-api): Allow execution_id filtering for child workflows,The PR introduces a new feature by adding execution_id filtering for child workflows and updating related functions to support this enhancement.,feat
Human,2455759309,feat(agents-api): enhance health check endpoint to monitor multiple s…,"The PR introduces new asynchronous health check features for multiple services and refactors the health check endpoint to support concurrent monitoring, which adds new functionality to the system.",feat
Human,2286936119,fix(agents-api): Fix blob-store interceptor implementation,"The PR title and description explicitly mention fixing bugs, including fixing the blob-store interceptor implementation and PostgreSQL pool size configuration, as well as fixing argument offloading in Temporal workflows. Although there are enhancements, the primary focus is on bug fixes.",fix
Human,2610958081,dev->main (23 Jun 2025),"The PR introduces multiple new features including metadata support in chat functionality, project and secrets support, new system templates documentation, API keys database infrastructure, new LLM model configurations, and more. These are all enhancements that add new capabilities rather than fixing bugs or making purely documentation or style changes.",feat
Human,2399640806,doc: Add CLAUDE.md files to help LLMs understand the codebase quickly,"The PR adds new documentation files and updates existing documentation-related configuration files to improve understanding of the codebase. There is no code change, bug fix, or feature addition, only documentation enhancements.",docs
Human,2420327470,docs: removed tutorials page + updates the cli cmds,"The PR involves removing a tutorials page and updating documentation content, including CLI instructions and examples, which are purely documentation changes without code or feature modifications.",docs
Human,2331266758,Prometheus metrics,"The PR introduces new Prometheus metrics, adds Grafana dashboards, updates configuration, and enhances monitoring capabilities, which are all new features rather than bug fixes or other types of changes.",feat
Human,2543172477,Lint & env example fixes,"The changes include updating environment configuration and refactoring test code for readability, which does not add features or fix bugs but improves code structure and clarity in tests.",refactor
Human,2569687306,docs: Improve quickstart output display with debug mode,"The PR primarily improves the documentation by enhancing the quickstart guide with a debug mode, adding explanations, and fixing a missing import in the example code. These changes are focused on documentation and example clarity rather than adding new features or fixing bugs in the codebase itself.",docs
Human,2296061934,docs: minor fix for tools,The changes are focused on fixing minor formatting issues and improving readability in the documentation file without altering code functionality.,docs
Human,2506199692,feat(agents-api): secrets custom key + misc fixes,"The PR introduces multiple new features including a generic Temporal activity for executing Postgres queries, support for fetching custom API keys for LiteLLM integration, monthly usage cost aggregation, middleware for usage cost limits, and expanded documentation and tests. These are primarily feature additions and enhancements rather than bug fixes or other types of changes.",feat
