pr_id,event,created_at,actor,commit_id,assignee,label,message
3165199669,committed,,,5b61965337d623f807c8d12020e159db56110de2,,,Add security context to cluster collector deployment pod spec
3165199669,ready_for_review,2025-06-21T16:46:34Z,edeNFed,,,,
3165199669,reviewed,,,d3ed10981b00a8e5e914cecdb53ea666b844a851,,,
3165199669,auto_squash_enabled,2025-06-23T12:27:30Z,edeNFed,,,,
3165199669,committed,,,d3ed10981b00a8e5e914cecdb53ea666b844a851,,,Merge branch 'main' into cursor/change-odigos-gateway-pods-to-non-root-23c7
3165199669,reviewed,,,d3ed10981b00a8e5e914cecdb53ea666b844a851,,,
3165199669,merged,2025-06-23T15:27:41Z,edeNFed,a8109a4b9b021d057a0d735a25dfa01efd1b9abf,,,
3165199669,closed,2025-06-23T15:27:41Z,edeNFed,,,,
3165199669,head_ref_deleted,2025-06-23T15:27:43Z,edeNFed,,,,
3138534395,committed,,,d2ff6456ba02b37d74491a6d6fec842cecd57b67,,,Add Go language parser for source code management integration
3138534395,committed,,,ea713d77fe14968859d38ac15cfd0adc99ade4ed,,,Add Go language support for function extraction and PR comment workflows
3138534395,assigned,2025-06-12T02:01:39Z,iamrajjoshi,,iamrajjoshi,,
3138534395,labeled,2025-06-12T02:01:59Z,github-actions[bot],,,Scope: Backend,
3138534395,renamed,2025-06-12T02:16:43Z,iamrajjoshi,,,,
3138534395,commented,2025-06-12T02:17:49Z,codecov[bot],,,,
3138534395,committed,,,63cbd81a718c989d4b2b5019eb7acec676a88424,,,:wrench: chore: fix ff
3138534395,deployed,2025-06-12T02:43:30Z,vercel[bot],,,,
3138534395,committed,,,c26b80bfa15a21baca05074d95a498e6ee22db11,,,:bug: fix: update interface pattern
3138534395,deployed,2025-06-12T03:16:29Z,vercel[bot],,,,
3138534395,ready_for_review,2025-06-12T15:58:56Z,iamrajjoshi,,,,
3138534395,review_requested,2025-06-12T15:58:57Z,iamrajjoshi,,,,
3138534395,review_requested,2025-06-12T15:58:57Z,iamrajjoshi,,,,
3138534395,reviewed,,,c26b80bfa15a21baca05074d95a498e6ee22db11,,,
3138534395,review_requested,2025-06-12T17:30:07Z,giortzisg,,,,
3138534395,reviewed,,,c26b80bfa15a21baca05074d95a498e6ee22db11,,,
3138534395,committed,,,2c6b4638644b63d921f3d76b7071be8bcb6fe7c4,,,:bug: fix: updates from pr feedback
3138534395,deployed,2025-06-15T03:54:15Z,vercel[bot],,,,
3138534395,review_requested,2025-06-15T03:57:25Z,iamrajjoshi,,,,
3138534395,committed,,,e2b5366e186a780e37326731c93fb2ecd5104316,,,:wrench: chore: remove anon regex
3138534395,deployed,2025-06-15T04:16:43Z,vercel[bot],,,,
3138534395,reviewed,,,e2b5366e186a780e37326731c93fb2ecd5104316,,,
3138534395,merged,2025-06-17T13:31:13Z,iamrajjoshi,27e722bf18bd711e92f3e09f541201893639f6fb,,,
3138534395,closed,2025-06-17T13:31:13Z,iamrajjoshi,,,,
3138534395,head_ref_deleted,2025-06-17T13:31:15Z,iamrajjoshi,,,,
3138534395,referenced,2025-06-18T21:15:53Z,billyvg,561cd7ef0bca191bf02efb9d3e66d88b5cec9669,,,
3138534395,referenced,2025-06-19T00:59:11Z,andrewshie-sentry,b9ae3299733328d3e6fec94b888fdec1aae0d1ca,,,
3148367585,committed,,,25630640ff22e44fbd0029f52feb60b1b99a87b2,,,Add `bun info` command as alias for `bun pm view`
3148367585,committed,,,4c6efcfbfc2acf1c1b21c1fd25e4c8abeac6b0d3,,,Small cleanup
3148367585,committed,,,4926a025cfcda23a31e04f1e4b70ab66d52bee7c,,,Fixups
3148367585,committed,,,44f43d8b9a6be0a128c3e51e9693fb1d52491a0a,,,finish
3148367585,review_requested,2025-06-16T02:48:33Z,Jarred-Sumner,,,,
3148367585,commented,2025-06-16T02:48:41Z,robobun,,,,
3148367585,mentioned,2025-06-16T02:48:42Z,Jarred-Sumner,,,,
3148367585,subscribed,2025-06-16T02:48:42Z,Jarred-Sumner,,,,
3148367585,committed,,,b8b90a8fcffb66036dd1a2fdc79773a899219b0a,,,`bun scripts/glob-sources.mjs`
3148367585,committed,,,4f2cc7bc155ec34872daa7f11bbfd2f4e9d8e60c,,,`bun run zig-format`
3148367585,commented,2025-06-16T04:26:02Z,kravetsone,,,,
3148367585,commented,2025-06-16T18:00:11Z,Jarred-Sumner,,,,
3148367585,committed,,,009f89d664dbb878f1d8532b3c61e1446602efac,,,Update ban-words.test.ts
3148367585,reviewed,,,009f89d664dbb878f1d8532b3c61e1446602efac,,,
3148367585,committed,,,d0dffa012145bc39da853ec08712c64d1988b072,,,Merge branch 'main' into cursor/rename-command-and-set-alias-4e8a
3148367585,committed,,,048bb308284e0a746a1ab7eef2af5fd2a4211551,,,Update Arguments.zig
3148367585,review_dismissed,2025-06-17T20:12:16Z,Jarred-Sumner,,,,
3148367585,reviewed,,,048bb308284e0a746a1ab7eef2af5fd2a4211551,,,
3148367585,merged,2025-06-17T20:31:17Z,Jarred-Sumner,162a9b66d896229de6b159da0f34baf6183a4158,,,
3148367585,closed,2025-06-17T20:31:17Z,Jarred-Sumner,,,,
3148367585,head_ref_deleted,2025-06-17T20:31:18Z,Jarred-Sumner,,,,
3132195957,committed,,,a55dc1220d63f86120a020454267c59b98643265,,,Fix GC heap size reporting and add Blob stream conversion tests
3132195957,committed,,,b59639436516aa0376956c2a3238434d4ddb892c,,,Fix Blob memory reporting in ReadableStream conversion
3132195957,commented,2025-06-10T05:29:15Z,robobun,,,,
3132195957,mentioned,2025-06-10T05:29:16Z,cursoragent,,,,
3132195957,subscribed,2025-06-10T05:29:17Z,cursoragent,,,,
3132195957,committed,,,4b055d0ce710b7fc31b2f64691aefc90a7aac444,,,`bun run prettier`
3132195957,mentioned,2025-06-10T05:32:40Z,Jarred-Sumner,,,,
3132195957,subscribed,2025-06-10T05:32:40Z,Jarred-Sumner,,,,
3132195957,mentioned,2025-06-10T05:32:57Z,cursoragent,,,,
3132195957,subscribed,2025-06-10T05:32:57Z,cursoragent,,,,
3132195957,mentioned,2025-06-10T06:27:28Z,Jarred-Sumner,,,,
3132195957,subscribed,2025-06-10T06:27:28Z,Jarred-Sumner,,,,
3154285356,committed,,,ee84276db183948e73728c4317c7b5b183c2ef54,,,Remove release bubbles UI feature flag and related checks
3154285356,committed,,,15eccca6c8ee90d98965a1640851066171f102ba,,,Add release bubbles UI feature flag checks across components
3154285356,committed,,,b2a6c9164e0c97b093faad608e8de02e71131f15,,,Changes from background composer bc-0d94d88f-ef50-4abe-aaf4-5e9955c39ea4
3154285356,labeled,2025-06-17T17:46:20Z,github-actions[bot],,,Scope: Backend,
3154285356,deployed,2025-06-17T17:47:35Z,vercel[bot],,,,
3154285356,ready_for_review,2025-06-17T17:58:27Z,billyvg,,,,
3154285356,review_requested,2025-06-17T17:58:43Z,billyvg,,,,
3154285356,reviewed,,,b2a6c9164e0c97b093faad608e8de02e71131f15,,,
3154285356,merged,2025-06-17T20:37:56Z,billyvg,fdd78facb166e55f73854d39ff9b89d3df9ff62a,,,
3154285356,closed,2025-06-17T20:37:56Z,billyvg,,,,
3154285356,head_ref_deleted,2025-06-17T20:37:57Z,billyvg,,,,
3154285356,referenced,2025-06-19T00:59:20Z,andrewshie-sentry,59a469dcd1cf301ca2198e113775a755c2b4edc2,,,
3144417356,committed,,,e874f02e4b4b431e6123591d18af4d490f96521f,,,Remove acceptance test environment flags and related code
3144417356,committed,,,38d950d85d8f43c7b41394e84024afe8b8262cd5,,,Add build-acceptance script for production build configuration
3144417356,review_requested,2025-06-13T18:32:12Z,evanpurkhiser,,,,
3144417356,renamed,2025-06-13T18:32:21Z,evanpurkhiser,,,,
3144417356,labeled,2025-06-13T18:32:25Z,github-actions[bot],,,Scope: Frontend,
3144417356,labeled,2025-06-13T18:32:26Z,github-actions[bot],,,Scope: Backend,
3144417356,commented,2025-06-13T18:32:28Z,github-actions[bot],,,,
3144417356,commented,2025-06-13T18:37:00Z,codecov[bot],,,,
3144417356,committed,,,100a8db942e10701156b65e7cb1b9cf91898c668,,,Merge branch 'master' into cursor/remove-is-acceptance-test-and-related-components-f1ec
3144417356,deployed,2025-06-17T16:35:35Z,vercel[bot],,,,
3144417356,committed,,,37b7674a3285d65a06ee754efe87fb8907aecfa6,,,Update getDynamicText.tsx
3144417356,deployed,2025-06-17T16:37:46Z,vercel[bot],,,,
3144417356,reviewed,,,37b7674a3285d65a06ee754efe87fb8907aecfa6,,,
3144417356,closed,2025-06-25T18:46:41Z,evanpurkhiser,,,,
3153752896,committed,,,7b52f9462b9f1bfe36e7448a9c9bb43079c14cf1,,,Add nullable option to subscriber response DTO properties
3153752896,commented,2025-06-17T14:38:35Z,netlify[bot],,,,
3153752896,deployed,2025-06-17T14:38:35Z,scopsy,,,,
3153752896,deployed,2025-06-17T14:38:35Z,scopsy,,,,
3153752896,deployed,2025-06-17T14:38:35Z,scopsy,,,,
3153752896,labeled,2025-06-17T14:38:54Z,github-actions[bot],,,@novu/api-service,
3153752896,committed,,,2f232e195e8b4a5798f3667347ca06aeb5c1675a,,,fix: fuilds
3153752896,deployed,2025-06-17T14:42:14Z,scopsy,,,,
3153752896,deployed,2025-06-17T14:42:14Z,scopsy,,,,
3153752896,deployed,2025-06-17T14:42:14Z,scopsy,,,,
3153752896,committed,,,78e752465dd9e90a0159b7cffd2165091e58c99d,,,fix: types
3153752896,deployed,2025-06-17T14:49:51Z,scopsy,,,,
3153752896,deployed,2025-06-17T14:49:51Z,scopsy,,,,
3153752896,deployed,2025-06-17T14:49:51Z,scopsy,,,,
3153752896,renamed,2025-06-17T14:49:53Z,scopsy,,,,
3153752896,commented,2025-06-17T14:49:57Z,linear[bot],,,,
3153752896,committed,,,823a2b68abf294e201f3b5266d8158af83cd9a40,,,fix: tr
3153752896,deployed,2025-06-17T14:54:35Z,scopsy,,,,
3153752896,deployed,2025-06-17T14:54:35Z,scopsy,,,,
3153752896,deployed,2025-06-17T14:54:35Z,scopsy,,,,
3153752896,committed,,,913137881104d8d281ad10a6de0128c58ab9a33f,,,fix: add test
3153752896,deployed,2025-06-17T14:58:49Z,scopsy,,,,
3153752896,deployed,2025-06-17T14:58:49Z,scopsy,,,,
3153752896,deployed,2025-06-17T14:58:49Z,scopsy,,,,
3153752896,cross-referenced,2025-06-17T14:59:08Z,scopsy,,,,
3153752896,committed,,,87471d1f496ba17fca66555fcde5b8f64ee1e962,,,fix: a
3153752896,deployed,2025-06-17T15:01:40Z,scopsy,,,,
3153752896,deployed,2025-06-17T15:01:40Z,scopsy,,,,
3153752896,deployed,2025-06-17T15:01:40Z,scopsy,,,,
3153752896,merged,2025-06-17T15:25:59Z,scopsy,43aa573ac458fd49cdec5fbf651ba60500517dcd,,,
3165441797,committed,,,1ee9bae7f562884156cd0dc36da7d841d8feb573,,,Restrict direct effect imports in ESLint config
3165441797,commented,2025-06-21T21:25:16Z,changeset-bot[bot],,,,
3165441797,commented,2025-06-21T21:25:17Z,vercel[bot],,,,
3165441797,commented,2025-06-21T21:25:19Z,coderabbitai[bot],,,,
3165441797,mentioned,2025-06-21T21:25:20Z,coderabbitai,,,,
3165441797,commented,2025-06-21T21:26:46Z,pkg-pr-new[bot],,,,
3165441797,reviewed,,,1ee9bae7f562884156cd0dc36da7d841d8feb573,,,
3165441797,commented,2025-06-21T21:27:16Z,github-actions[bot],,,,
3165441797,reviewed,,,1ee9bae7f562884156cd0dc36da7d841d8feb573,,,
3165441797,deployed,2025-06-21T21:27:43Z,vercel[bot],,,,
3165441797,renamed,2025-06-21T21:29:10Z,juliusmarminge,,,,
3165441797,committed,,,d02a3d83dbf747ad183b4a94a44b9f6f021dac19,,,Update ESLint config to enforce alias imports for Effect and Platform
3165441797,committed,,,1f50e4c7154f1e3192fb8377624d7b8dace7d411,,,Merge branch 'main' into cursor/fix-custom-lint-rule-for-effect-imports-4b7d
3165441797,deployed,2025-06-21T21:37:10Z,vercel[bot],,,,
3165441797,committed,,,cd3714d7c6a11d12c08102ba0bf0af8da6edd7e8,,,last one
3165441797,deployed,2025-06-21T21:43:57Z,vercel[bot],,,,
3165441797,merged,2025-06-21T22:22:06Z,juliusmarminge,b3e3ec257e5c90c7840d4713c908021d052638b3,,,
3165441797,closed,2025-06-21T22:22:06Z,juliusmarminge,,,,
3137677174,committed,,,21b3dc2177d8cc63e6f211a7d118928b2826fa78,,,Add `ignoreLayers` and `ignoreLayersType` to Express integration
3137677174,commented,2025-06-11T18:02:42Z,github-actions[bot],,,,
3137677174,committed,,,679ff95ad8d9996d5c4f26367d069eb1a2f08dbd,,,cursor cleanup
3137677174,review_requested,2025-06-11T18:06:56Z,AbhiPrasad,,,,
3137677174,review_request_removed,2025-06-11T18:06:56Z,AbhiPrasad,,,,
3137677174,review_requested,2025-06-11T18:06:56Z,AbhiPrasad,,,,
3137677174,review_requested,2025-06-11T18:06:56Z,AbhiPrasad,,,,
3137677174,assigned,2025-06-11T18:06:57Z,AbhiPrasad,,AbhiPrasad,,
3137677174,ready_for_review,2025-06-11T18:07:00Z,AbhiPrasad,,,,
3137677174,committed,,,52b9dc55f623588020a10b94822a8b7444e61238,,,Merge branch 'develop' into cursor/update-express-integration-with-new-options-8195
3137677174,committed,,,79bb6b48be0bfa3b2be8ac510a2bc7ad15794a86,,,Merge branch 'develop' into cursor/update-express-integration-with-new-options-8195
3137677174,committed,,,8c04741a181646702c327e7a79a1c8fa2b101758,,,Merge branch 'develop' into cursor/update-express-integration-with-new-options-8195
3137677174,committed,,,2b178b5e75e9a75417bf863d62ccdf9bbfca0a22,,,Merge branch 'develop' into cursor/update-express-integration-with-new-options-8195
3137677174,committed,,,d7bd90eab3c12865539a466fc19eea838be5b2df,,,adjust how options are set
3137677174,reviewed,,,d7bd90eab3c12865539a466fc19eea838be5b2df,,,
3165243502,committed,,,50be80b6b233636b13d1bf4fc5b81c7e1b3e1c16,,,Remove type of change section from PR template
3165243502,review_requested,2025-06-21T17:19:56Z,mrubens,,,,
3165243502,review_requested,2025-06-21T17:19:56Z,mrubens,,,,
3165243502,labeled,2025-06-21T17:19:59Z,dosubot[bot],,,size:S,
3165243502,commented,2025-06-21T17:22:40Z,mrubens,,,,
3165243502,merged,2025-06-21T17:22:50Z,mrubens,df2871be1875db811ee0af10c98b4f9a5535e189,,,
3165243502,closed,2025-06-21T17:22:51Z,mrubens,,,,
3165243502,head_ref_deleted,2025-06-21T17:22:52Z,mrubens,,,,
3165243502,referenced,2025-06-22T22:06:05Z,Alorse,6c02096593119ba66344f5548138b8b05687f20d,,,
3165243502,referenced,2025-06-24T19:54:40Z,cte,726687af0e807a30e4bf1d2135e9479d89b42904,,,
3152882125,committed,,,0cae7f5f92c54fe178c4e9731c86cf4765c38da1,,,Add telemetry event synchronization check script
3152882125,committed,,,f9fbb7954893f8503f783e59d033d56e5378585c,,,Checkpoint before follow-up message
3152882125,committed,,,1582315ce7f9ed1229b5451f37f218fc37b08cca,,,Add telemetry events for AI and Cloud interactions in IntelliJ plugin
3152882125,committed,,,0048a41ba485d329d293a8571152964464b5a350,,,"tweak ci

Signed-off-by: Cursor Agent <cursoragent@cursor.com>"
3152882125,committed,,,00be82fc05f8f492f1aa1d21b568d19afe22b2b0,,,"add comments

Signed-off-by: Cursor Agent <cursoragent@cursor.com>"
3152882125,commented,2025-06-17T10:01:26Z,nx-cloud[bot],,,,
3152882125,committed,,,095300bc910618b9ab1ffb75532868ae06db77a7,,,"move target to package.json

Signed-off-by: Cursor Agent <cursoragent@cursor.com>"
3152882125,reviewed,,,095300bc910618b9ab1ffb75532868ae06db77a7,,,
3152882125,merged,2025-06-17T12:27:03Z,MaxKless,42f89bc9090968251fd44017ffe47302a7c4d246,,,
3152882125,closed,2025-06-17T12:27:03Z,MaxKless,,,,
3152882125,head_ref_deleted,2025-06-17T12:27:05Z,MaxKless,,,,
3148054400,committed,,,a141ba44efb46865e9d6cd0ca03ec4d08a19588f,,,fix(plugin-quickswap): Fix composePromptFromState function call in llmHelpers - Updated the composePromptFromState function call to use the correct object parameter format - Fixed state object structure to properly pass message content for template placeholders - This resolves compiler errors related to incorrect function signature usage
3148054400,committed,,,ef2f0973ae60f8e103e292a20d23b75b3aef8a79,,,fix(plugin-quickswap): Fix UUID type issues in all test files - Replace improper  casts with proper UUID type format - Update entityId and roomId to use correct UUID template literal type - This resolves all TypeScript compilation errors in test suite
3148054400,commented,2025-06-15T20:48:09Z,coderabbitai[bot],,,,
3148054400,convert_to_draft,2025-06-15T20:53:49Z,cursor[bot],,,,
3148054400,renamed,2025-06-15T20:54:09Z,cursor[bot],,,,
3148054400,commented,2025-06-18T17:52:08Z,ChristopherTrimboli,,,,
3148054400,closed,2025-06-18T17:52:08Z,ChristopherTrimboli,,,,
3128477850,committed,,,5e2980695646988228ad293e5a0ed69d6bcb0e0a,,,Fix CEL state handling with improved pathname and query param logic
3128477850,commented,2025-06-08T15:53:22Z,vercel[bot],,,,
3128477850,labeled,2025-06-08T15:53:22Z,dosubot[bot],,,size:M,
3128477850,commented,2025-06-08T15:53:24Z,CLAassistant,,,,
3128477850,renamed,2025-06-08T15:53:28Z,talboren,,,,
3128477850,labeled,2025-06-08T15:53:35Z,dosubot[bot],,,Bug,
3128477850,labeled,2025-06-08T15:53:35Z,dosubot[bot],,,UI,
3128477850,commented,2025-06-08T15:53:51Z,talboren,,,,
3128477850,mentioned,2025-06-08T15:53:52Z,greptile,,,,
3128477850,subscribed,2025-06-08T15:53:52Z,greptile,,,,
3128477850,reviewed,,,5e2980695646988228ad293e5a0ed69d6bcb0e0a,,,
3128477850,committed,,,5abef8a8e6a602724f5a952c89207684f014023f,,,Update alert status and add deleted/dismissed fields for noisy preset tests
3128477850,closed,2025-06-09T08:13:07Z,talboren,,,,
3128477850,cross-referenced,2025-06-11T14:50:22Z,ns-rboyd,,,,
3129474936,committed,,,80a25eab41a2bce5e98a7d422521fecd10951d27,,,Add URL-based tab navigation for plugin configuration page
3129474936,closed,2025-06-09T07:49:59Z,RockChinQ,,,,
3148285881,committed,,,e75a31322e5bf0f3b29d4b3de314e102f00b8f83,,,"Update template recommendations for React 19, Next.js 15, and tech stack"
3148285881,committed,,,bf1c0d5c95a082ba390ef16f0116ab911901ddbe,,,"Remove outdated project rules and configuration files, including cursor rules, analytics, auth, backend, frontend, general, payments, storage, and package-lock.json. Introduce a new product requirements document (prd.md) outlining the architecture and features for the Symphonia music education platform."
3148285881,commented,2025-06-16T01:43:25Z,vercel[bot],,,,
3148285881,mentioned,2025-06-16T01:43:26Z,maxeyvsla,,,,
3148285881,subscribed,2025-06-16T01:43:26Z,maxeyvsla,,,,
3148285881,closed,2025-06-16T01:45:39Z,symphonia-ai,,,,
3148285881,reopened,2025-06-16T01:45:56Z,symphonia-ai,,,,
3132740864,committed,,,971c2464fb0e63e22f1b566ec57be742c09db91c,,,Add backend column configuration with cross-device sync
3132740864,commented,2025-06-10T08:58:22Z,vercel[bot],,,,
3132740864,labeled,2025-06-10T08:58:22Z,dosubot[bot],,,size:XL,
3132740864,labeled,2025-06-10T08:58:51Z,dosubot[bot],,,API,
3132740864,labeled,2025-06-10T08:58:51Z,dosubot[bot],,,Documentation,
3132740864,labeled,2025-06-10T08:58:51Z,dosubot[bot],,,Feature,
3132740864,labeled,2025-06-10T08:58:51Z,dosubot[bot],,,UI,
3132740864,committed,,,bf9c97eea90d1c212d6e0ae6acc2e3e161539fc7,,,Export Tag interface for external use
3132740864,reviewed,,,bf9c97eea90d1c212d6e0ae6acc2e3e161539fc7,,,
3132740864,deployed,2025-06-10T09:06:04Z,vercel[bot],,,,
3132740864,committed,,,a1cb117ceb230e47093bf2da735fff1da02301c7,,,Refactor column config to support local and backend storage dynamically
3132740864,reviewed,,,a1cb117ceb230e47093bf2da735fff1da02301c7,,,
3132740864,commented,2025-06-10T09:27:53Z,codecov[bot],,,,
3132740864,deployed,2025-06-10T09:35:37Z,vercel[bot],,,,
3132740864,committed,,,9b5385e850389d5d2a331b5b2ded39ec7f11a320,,,Remove column configuration migration and test documentation
3132740864,reviewed,,,9b5385e850389d5d2a331b5b2ded39ec7f11a320,,,
3132740864,committed,,,cccbab0012aa0945415f983b39aa1d704b7337ea,,,fix: fix
3132740864,reviewed,,,cccbab0012aa0945415f983b39aa1d704b7337ea,,,
3132740864,deployed,2025-06-10T11:19:46Z,vercel[bot],,,,
3132740864,committed,,,e7321f04b4d2080623c1271d4630b532ab397870,,,Implement batched column config updates with backend persistence
3132740864,reviewed,,,e7321f04b4d2080623c1271d4630b532ab397870,,,
3132740864,deployed,2025-06-10T11:34:20Z,vercel[bot],,,,
3132740864,committed,,,b11c0b9c28ee5504c4a7212b214c9e1c54f6b077,,,Checkpoint before follow-up message
3132740864,committed,,,de362b2461bf15a82f99828fcf46ae2e658fb33e,,,Implement backend column configuration persistence with batched updates
3132740864,reviewed,,,de362b2461bf15a82f99828fcf46ae2e658fb33e,,,
3132740864,committed,,,eb4cf5041e5741e5d8a4a3322aca2f3a73e9d5ae,,,Refactor column state management with unified hook and prop passing
3132740864,unlabeled,2025-06-10T12:27:40Z,dosubot[bot],,,size:XL,
3132740864,labeled,2025-06-10T12:27:41Z,dosubot[bot],,,size:XXL,
3132740864,reviewed,,,eb4cf5041e5741e5d8a4a3322aca2f3a73e9d5ae,,,
3132740864,deployed,2025-06-10T12:33:24Z,vercel[bot],,,,
3136628527,head_ref_force_pushed,2025-06-11T12:31:41Z,szokeasaurusrex,7d1e336192ef0c4cab61b2fab58fe18e1c47b6bf,,,
3136628527,renamed,2025-06-11T12:32:20Z,szokeasaurusrex,,,,
3136628527,ready_for_review,2025-06-11T12:32:22Z,szokeasaurusrex,,,,
3136628527,review_requested,2025-06-11T12:32:27Z,szokeasaurusrex,,,,
3136628527,head_ref_force_pushed,2025-06-11T12:34:11Z,szokeasaurusrex,650dd56fa9c0c3e544dea0fefb1af47ae5b7bbb4,,,
3136628527,reviewed,,,650dd56fa9c0c3e544dea0fefb1af47ae5b7bbb4,,,
3136628527,head_ref_force_pushed,2025-06-11T12:58:52Z,szokeasaurusrex,43e93ab8c60ca6f4316b90bb449fdf1f49224eaa,,,
3136628527,review_requested,2025-06-11T12:59:23Z,szokeasaurusrex,,,,
3136628527,committed,,,a12fa53c57586ae39c82338c7ae7cdfbba897d3e,,,"feat(login): Warn when overwriting existing auth token

Closes #2537

Co-authored-by: ""Daniel Szoke"" <daniel.szoke@sentry.io>
Co-authored-by: ""loewenheim"" <loewenheim@users.noreply.github.com>"
3136628527,head_ref_force_pushed,2025-06-11T14:43:10Z,szokeasaurusrex,a12fa53c57586ae39c82338c7ae7cdfbba897d3e,,,
3136628527,reviewed,,,a12fa53c57586ae39c82338c7ae7cdfbba897d3e,,,
3136628527,merged,2025-06-11T15:06:28Z,szokeasaurusrex,700959e14ee6476d7407d722e8e5d0542a13473e,,,
3136628527,closed,2025-06-11T15:06:28Z,szokeasaurusrex,,,,
3136628527,head_ref_deleted,2025-06-11T15:06:29Z,szokeasaurusrex,,,,
3136628527,cross-referenced,2025-06-24T12:46:54Z,szokeasaurusrex,,,,
3131698049,committed,,,69867eff1653cedf28a756e6805b4ecbaaf790d1,,,Add tests for Perplexity reasoning models and effort parameter
3131698049,committed,,,15819886097d51c8cd20d6b200d74bf4c7ba8d4f,,,tests perplexity reasoning effort
3131698049,commented,2025-06-09T23:05:06Z,vercel[bot],,,,
3131698049,merged,2025-06-09T23:05:08Z,ishaan-jaff,7b8922e0ae8d8161f8a09698641ab4bcad9f9111,,,
3131698049,closed,2025-06-09T23:05:08Z,ishaan-jaff,,,,
3131698049,commented,2025-06-09T23:05:10Z,CLAassistant,,,,
3131698049,deployed,2025-06-09T23:05:23Z,vercel[bot],,,,
3131698049,referenced,2025-06-10T00:07:32Z,ishaan-jaff,cd8ec4556f9f9f16e8ddf39e68f9d412b911ff00,,,
3131698049,referenced,2025-06-12T15:28:39Z,stefan--,fab8261f0dc47637f19fefa3a3e35ac995cf3331,,,
3135420284,committed,,,6bd02ad1ebcb6c82e36b48114d6820170487f639,,,Add CLI test documentation for BAML testing workflow and reference
3135420284,committed,,,279c1b62daead11fbf0bfa7234bc9b357322d739,,,Changes from background composer bc-f0b2fdab-e457-407f-ad2f-59fd3e00880d
3135420284,commented,2025-06-11T04:16:44Z,vercel[bot],,,,
3135420284,commented,2025-06-11T04:17:03Z,aaronvg,,,,
3135420284,mentioned,2025-06-11T04:17:04Z,cursoragent,,,,
3135420284,subscribed,2025-06-11T04:17:04Z,cursoragent,,,,
3135420284,reviewed,,,279c1b62daead11fbf0bfa7234bc9b357322d739,,,
3135420284,deployed,2025-06-11T04:18:23Z,vercel[bot],,,,
3135420284,committed,,,a2dc1f99748f8ed0187b27452bd4e22ce8ab83ef,,,fix broken link
3135420284,auto_merge_enabled,2025-06-11T04:21:43Z,aaronvg,,,,
3135420284,reviewed,,,a2dc1f99748f8ed0187b27452bd4e22ce8ab83ef,,,
3135420284,added_to_merge_queue,2025-06-11T04:23:13Z,aaronvg,,,,
3135420284,deployed,2025-06-11T04:23:52Z,vercel[bot],,,,
3135420284,removed_from_merge_queue,2025-06-11T04:25:37Z,github-merge-queue[bot],,,,
3135420284,merged,2025-06-11T04:25:38Z,aaronvg,854cdbdd259398e24311fa958e647b30dc2c8b73,,,
3135420284,closed,2025-06-11T04:25:38Z,aaronvg,,,,
3135420284,head_ref_deleted,2025-06-11T04:25:38Z,aaronvg,,,,
3124507979,committed,,,e96970830808cff0532910bca830a789638a5c81,,,Checkpoint before follow-up message
3124507979,committed,,,b403ddb366d94ac2f6b8161893660eb4925bb19e,,,Fix filesystem watcher thread safety and event loop management
3124507979,commented,2025-06-06T11:30:42Z,robobun,,,,
3124507979,merged,2025-06-06T11:30:43Z,Jarred-Sumner,e8a0136501c086f1d0564fade1846cef8a32e00f,,,
3124507979,closed,2025-06-06T11:30:43Z,Jarred-Sumner,,,,
3124507979,mentioned,2025-06-06T11:30:44Z,cursoragent,,,,
3124507979,subscribed,2025-06-06T11:30:44Z,cursoragent,,,,
3124507979,head_ref_deleted,2025-06-06T11:30:44Z,Jarred-Sumner,,,,
3166296433,committed,,,cecacba17481987d421fdbf75041516e11d0bce5,,,Add MCP server restrictions to mode configuration and validation
3166296433,review_requested,2025-06-22T21:41:46Z,mrubens,,,,
3166296433,review_requested,2025-06-22T21:41:46Z,mrubens,,,,
3166296433,labeled,2025-06-22T21:41:49Z,dosubot[bot],,,size:L,
3166296433,labeled,2025-06-22T21:42:04Z,dosubot[bot],,,enhancement,
3166296433,labeled,2025-06-22T21:46:04Z,hannesrudolph,,,Issue/PR - Triage,
3166296433,commented,2025-06-22T22:02:39Z,daniel-lxs,,,,
3166296433,reviewed,,,cecacba17481987d421fdbf75041516e11d0bce5,,,
3166296433,labeled,2025-06-22T22:10:16Z,dosubot[bot],,,lgtm,
3166296433,unlabeled,2025-06-22T22:15:44Z,hannesrudolph,,,Issue/PR - Triage,
3166296433,labeled,2025-06-22T22:15:44Z,hannesrudolph,,,PR - Needs Review,
3166296433,commented,2025-06-23T03:38:32Z,mrubens,,,,
3166296433,commented,2025-06-25T14:45:04Z,mrubens,,,,
3166296433,mentioned,2025-06-25T14:45:06Z,cursoragent,,,,
3166296433,subscribed,2025-06-25T14:45:06Z,cursoragent,,,,
3140903716,committed,,,adf75fd9a64ab52ff4b16ac262bebfa88e595a51,,,Fix handling of backtrace frames
3140903716,commented,2025-06-12T16:26:22Z,cleptric,,,,
3140903716,mentioned,2025-06-12T16:26:23Z,poldixd,,,,
3140903716,subscribed,2025-06-12T16:26:23Z,poldixd,,,,
3140903716,review_requested,2025-06-12T16:26:26Z,cleptric,,,,
3140903716,assigned,2025-06-12T16:26:29Z,cleptric,,cleptric,,
