agent,id,title,reason,type
Devin,2982438384,Fix #2551: Add Huggingface to provider list in CLI,"The PR introduces a new provider 'Huggingface' to the CLI, which is a new feature addition rather than a bug fix or other change type.",feat
Devin,2982953659,Add tracing spans to key blockchain performance functions,"The PR introduces new tracing spans to existing functions, which adds new functionality for performance monitoring and observability without fixing a bug or refactoring existing code.",feat
Devin,2982545758,Deprecate BandwidthScheduler feature,"The PR deprecates an existing feature by renaming and modifying code to always assume it is enabled, which is a code change that neither fixes a bug nor adds a new feature, fitting the definition of a refactor.",refactor
Devin,2982628828,fix(teams): CAL-4788 Remove host when membership is deleted,"The PR fixes an issue where hosts were not properly removed when a membership is deleted, which is a bug fix.",fix
Devin,2990000825,Improve TooManyRequests error messages with concurrency and queue limits,"The changes enhance the error messages by adding more detailed information, which is a new feature improving user experience and debugging.",feat
Devin,2982974256,fix: category internal link SEO URL generation,The PR fixes a bug in the SEO URL generation for category internal links by correctly handling category-type internal links and passing the related test.,fix
Devin,2990028090,fix: ensure mobile navigation is visible during page reload,The change fixes a bug where the mobile navigation bar would disappear briefly during page reloads by explicitly setting CSS properties to ensure visibility.,fix
Devin,2990028437,Improve TooManyRequests error messages with more context,"The changes enhance the error messages by adding more detailed context, which improves the user experience but does not add new features or fix bugs.",refactor
Devin,2990093713,(feat/change-tracking) Change Tracking Modes,"The PR introduces a new feature that implements git diffs for the change tracking format and adds new functionality to the change tracking response, along with tests to verify it.",feat
Devin,3068648111,"Improve wallet icons for OKX, MetaMask, and Trust Wallet","The PR introduces improved wallet icons, enhancing the UI with better quality images, which is a new feature for the user interface.",feat
Devin,2990080867,Fix #2591: Fix KeyError in contextual memory with Mem0 provider,The PR fixes a KeyError bug in the contextual memory when using the Mem0 provider by correcting the key access and adding tests to verify the fix.,fix
Devin,2990261228,(feat/change-tracking) Change Tracking Modes,"The PR introduces a new feature that refactors change tracking to use a modes array and implements schema-based change tracking with old/new value comparison, adding new functionality and helper functions.",feat
Devin,3068941331,Add doc.go files for each package and move overview comments #1826,"The PR adds documentation files (doc.go) for each package and moves existing overview comments to these new files, which is a documentation improvement without changing code functionality.",docs
Devin,3068333275,fix: Update JS SDK log messages for clarity,"The PR updates log messages to clarify their meaning, which fixes a misleading message and improves the accuracy of logs, thus addressing a bug in the logging behavior.",fix
Devin,2990115371,fix: Correctly copy memory objects during crew training (fixes #2593),"The PR fixes a bug related to incorrect copying of memory objects during crew training, which caused validation errors. The change corrects the behavior to prevent the issue, making it a bug fix.",fix
Devin,3069101459,feat: add booking UID to the filter options on bookings,"The PR introduces a new feature by adding booking UID as a filter option on the bookings page, including frontend and backend changes to support this functionality.",feat
Devin,3069147854,Add caching for RunPod PDF markdown results in GCS,"The PR introduces a new feature by adding caching functionality for PDF markdown results in Google Cloud Storage, which improves efficiency by avoiding redundant processing.",feat
Devin,2990048496,Fix Mem0 memory search fails (#2589),"The PR fixes a bug where the Mem0 memory search fails due to incorrect handling of the API response, which caused a TypeError. The fix updates the code to correctly access the 'results' key and adds a test to verify the fix.",fix
Devin,3114628181,Update Airtable connector to python-connector-base:4.0.0,"The PR updates the base image and fixes schema validation and config migration errors caused by the update, which are bug fixes to maintain compatibility and functionality.",fix
Devin,3114700813,fix(root): upgrade @nestjs/platform-express to resolve multer DoS vulnerability,"The PR upgrades a dependency to fix a security vulnerability (DoS) in multer, which is a bug fix related to security.",fix
Devin,3114609622,fix(source-airtable): Update base image to 4.0.0 and fix CDK breaking changes,"The PR fixes failing tests and issues caused by breaking changes in the CDK and updates the base image to a new version, which addresses bugs and compatibility problems in the source connector.",fix
Devin,3114831862,fix(deps): add dev and docs to project.optional-dependencies for uv compatibility,"The PR fixes an issue with missing dependencies during pip install by adding the necessary dev and docs dependencies to the project.optional-dependencies section, resolving installation warnings and ensuring compatibility. This is a bug fix related to dependency management.",fix
Devin,3114778835,Add selective task execution feature for issue #2941,"The PR introduces a new feature that allows selective task execution in the CrewAI system, adding new parameters, methods, and enums to support this functionality without fixing a bug or making other types of changes.",feat
Devin,3115078767,Add CreditCard Form Component with Flip Animation,"The PR introduces a new CreditCard form component with multiple features including visual design, input fields, animations, and integration points, which clearly adds new functionality to the project.",feat
Devin,3115203883,Implement page-level screenshot capture with iframe cropping,"The PR introduces a new method for capturing screenshots at the page level with iframe cropping, which is a new feature enhancing the screenshot capture mechanism.",feat
Devin,3115319498,fix(root): update systeminformation to fix vulnerability,"The PR updates dependencies to fix a security vulnerability in the systeminformation package, which is a bug fix related to security.",fix
Devin,3115300694,docs: add Gemini thought parts filtering explanation to GenAI integration,"The PR updates the documentation to explain a new behavior related to thought parts filtering in the GenAI integration, without changing code functionality or fixing bugs.",docs
Devin,3114723483,"Upgrade to Next.js 15, React 19, and Tailwind CSS v4","The PR introduces upgrades to major dependencies (Next.js, React, Tailwind CSS) and updates configurations and components accordingly, which adds new features and improvements without breaking existing functionality. This aligns with a 'feat' type as it adds new capabilities and future readiness.",feat
Devin,3115301037,Fix deprecated OpenAI schema pattern and missing optional dependencies,"The PR fixes deprecated usage patterns causing runtime errors and adds missing optional dependencies to prevent installation warnings, both of which are bug fixes improving the code's correctness and usability.",fix
Devin,3115328846,feat(genai): enable Jinja templating in system messages,"The PR introduces a new feature by enabling Jinja templating support in system messages for the GenAI integration, which was previously blocked. It also adds comprehensive tests for this new functionality.",feat
Devin,3115342105,feat(gemini): add verbose parameter to control schema printing,"The PR introduces a new 'verbose' parameter to control schema printing behavior, which is a new feature enhancing the existing functionality without fixing a bug or making other types of changes.",feat
Devin,3115451494,Fix telemetry singleton pattern to respect dynamic environment variables,The changes fix a bug in the telemetry singleton pattern that caused incorrect behavior when environment variables were set dynamically after initialization. The fix ensures correct dynamic checking of environment variables and adds tests to verify this behavior.,fix
Devin,3115482769,fix(root): update nx packages and override path-to-regexp to fix CVE-2024-45296,"The PR updates dependencies and applies an override to fix a security vulnerability (CVE-2024-45296) related to path-to-regexp, which is a bug fix addressing a security issue.",fix
Devin,3115492283,Fix MLflow Integration Issue #2947 - Implement mlflow.crewai.autolog(),"The PR introduces a new feature by implementing the missing MLflow integration for CrewAI, adding the `mlflow.crewai.autolog()` functionality to enable comprehensive tracing of workflows.",feat
Devin,3115632429,Fix ReDoS vulnerability in private key regex pattern,"The PR fixes a security vulnerability in the regex pattern that could cause a ReDoS attack, which is a bug fix addressing a security issue.",fix
Devin,3115039109,Fix ValidationError when using memory=True without OpenAI API key,"The PR fixes a bug where a ValidationError occurs when memory=True is used without an OpenAI API key by adding a fallback mechanism for embedding providers, thus resolving the issue.",fix
Devin,2858429985,Improve environment variable documentation,The PR focuses entirely on improving and adding documentation related to environment variables without changing code functionality.,docs
Devin,3115627844,Fix ReDoS vulnerability in private key regex pattern,"The change fixes a security vulnerability in the regex pattern that could cause a denial of service, which is a bug fix.",fix
Devin,2858594058,Optimize test suite organization and utilities,"The changes focus on reorganizing the test suite and adding shared utilities to improve code organization and reusability without altering test functionality, which classifies as test-related improvements.",test
Devin,2858602021,Fix: Update test file paths in CMakeLists.txt,"The change fixes the build configuration by updating file paths in CMakeLists.txt to reflect the new test file locations, which is a bug fix in the build system.",fix
Devin,2858974143,Add node-gyp error detection,"The PR introduces a new feature that detects node-gyp errors in terminal output and sets an error state accordingly, enhancing error handling capabilities.",feat
Devin,2858986352,Refactor: Implement automatic file watching,"The PR introduces a new approach to file watching that improves efficiency and automates the process, which is a new feature rather than a bug fix or refactor without feature addition.",feat
Devin,2859077171,Add Ollama deepseek-r1 Model Support,"The PR introduces a new feature by adding support for the Ollama deepseek-r1 model in the File Organizer plugin, including model selection and configuration updates.",feat
Devin,2859152870,refactor: unify inbox pipeline with organizer's override formatting flow,"The PR description and title indicate that the changes unify and refactor the formatting logic between two components without adding new features or fixing bugs. It involves code restructuring and improving error handling, which fits the 'refactor' category.",refactor
Devin,2859612144,fix: resolve spelling warnings across codebase,"The PR fixes spelling warnings and corrects a variable name, which are bug fixes related to code correctness and linting.",fix
Devin,2859112713,fix: improve tags API error handling and model performance,"The PR title and description indicate improvements in error handling and performance optimizations, which include bug fixes and enhancements to reduce CPU usage and fix TypeScript errors. The primary focus is on fixing issues and improving robustness, so 'fix' is the most appropriate label.",fix
Devin,2859359419,Add folder selection to project settings,"The PR introduces a new feature by adding a button to select the project folder path in the settings modal, which enhances functionality.",feat
Devin,2859315618,fix: update test formatting for getResult calls,"The PR fixes test code by correcting the formatting and adding a missing parameter in test calls, which addresses issues in the test files without changing implementation logic.",test
Devin,3080974708,Fix: Process Templater commands in all capture scenarios,"The PR fixes a bug where Templater commands were not processed in certain capture scenarios, addressing issues #801 and #787 by ensuring proper processing and formatting of content in all scenarios.",fix
Devin,3080948143,feat: internationalize user table column headers,"The PR introduces internationalization support for user table column headers, which is a new feature enhancing the UI to support multiple languages.",feat
Devin,3081033585,Update README to accurately document PreMailer API,The changes described are focused on updating and improving the README documentation without altering code functionality.,docs
Devin,3080933474,fix(api): Update mocha configuration to use SWC instead of ts-node,"The PR updates the test environment configuration to use SWC instead of ts-node, fixes circular dependency issues, and mocks S3 storage to resolve connection errors during tests. These changes fix bugs and improve test reliability without adding new features.",fix
Devin,3081229432,ci(api-service): remove --skip-nx-cache for optimized builds,"The change modifies CI configuration files to improve build performance by enabling caching, which is a change to the CI setup.",ci
Devin,3081289219,Fix imports for before_kickoff and after_kickoff in documentation,"The change only updates import statements in the documentation examples without modifying any code functionality, indicating a documentation correction.",docs
Devin,3080943754,feat(dashboard): add notification-themed game to access denied page,"The PR introduces a new feature: a notification-themed game on the access denied page, enhancing user experience.",feat
Devin,3081236707,Fix wallet sorting to respect featuredWalletIds order [APKT-2924],"The changes fix the sorting logic to correctly respect the order specified in featuredWalletIds, addressing a bug in the wallet sorting behavior.",fix
Devin,3081226179,feat: upgrade typescript to 5.8.3,"The PR introduces a new feature by upgrading TypeScript to version 5.8.3, enabling the use of Zod 4 and improving type safety, which is a new capability rather than just a fix or refactor.",feat
Devin,3081547129,Fix wallet sorting to respect featuredWalletIds order [APKT-2924],"The changes fix the sorting logic to correctly respect the order specified in featuredWalletIds, addressing a bug in the wallet sorting behavior.",fix
Devin,3081466594,Fix #171: Preserve empty HTML tags during serialization,"The PR fixes a bug where empty HTML tags were incorrectly serialized as self-closing tags, causing unintended styling effects. The change ensures correct serialization behavior, which is a bug fix.",fix
Devin,3029413152,Add standalone tRPC client for class instances,"The PR introduces a new standalone tRPC client feature for class instances, which is a new functionality addition.",feat
Devin,3028627060,Support list of YAML files for agents_config and tasks_config in CrewBase,"The PR introduces a new feature that allows the CrewBase decorator to accept a list of YAML files for configuration, enhancing its functionality.",feat
Devin,3029374639,Implement horizontal resizing for OnitPanel,"The PR introduces a new feature: horizontal resizing functionality for the OnitPanel, including dynamic width updates and repositioning of tethered elements.",feat
Devin,3028848405,Fix: Handle both dict and model instances in actions parameter,The PR fixes a bug where the code failed when using dictionary objects in the actions parameter by adding a check before calling .dict(). This is a bug fix as it resolves an error in the existing functionality.,fix
Devin,3029567465,Fix issue #2724: Allow specifying trained data file for run command,"The PR introduces a fix to allow specifying a custom trained data file when running the 'crewai run' command, addressing a bug where the default filename was hardcoded and ignoring custom filenames.",fix
Devin,2956281115,chore: Add test case for RIGHT JOIN with additional condition,"The PR adds a new test case to verify the behavior of RIGHT JOIN with an additional condition, which is related to testing.",test
Devin,3029752398,docs: change 'Next' to 'Cloud / Next version' in version dropdown,"The change is purely related to documentation UI text, modifying the label in the version dropdown without adding features or fixing bugs.",docs
Devin,2956383897,docs: Add reference documentation for VALUES syntax,The PR adds reference documentation explaining the VALUES syntax without changing code functionality.,docs
Devin,2956306001,docs: Add HAVING clause reference documentation,"The PR adds new documentation for the HAVING clause without changing code or functionality, fitting the 'docs' category.",docs
Devin,2956373402,docs: Add ORDER BY reference documentation,"The change adds reference documentation for ORDER BY syntax, which is purely documentation without code changes.",docs
Devin,2858921584,feat: add refresh functionality to atomic notes component,"The PR introduces a new feature by adding refresh functionality to the AtomicNotes component, enhancing its behavior to match other components.",feat
Devin,2956393636,docs: Add DESCRIBE command reference documentation,The change involves adding documentation for the DESCRIBE SQL command without modifying code or functionality.,docs
Devin,2956537526,docs: Add reference document for WITH clause,"The PR adds a new reference document for the SQL WITH clause, which is purely documentation without any code changes or features.",docs
Devin,2956599072,docs: update QuickBooks integration documentation with correct navigation paths,"The PR updates the documentation for QuickBooks integration without changing any code or functionality, which fits the 'docs' category.",docs
Devin,2956510109,docs: Add LIMIT reference documentation,"The change involves adding reference documentation for the LIMIT clause, which is purely documentation without code changes.",docs
Devin,2957548464,docs: Add CSV decoding documentation,The PR adds documentation for CSV decoding without changing code functionality.,docs
Devin,2957520309,[DEVIN: Ryan] Downgrade TypeScript to 5.7.3 to fix CI issues,"The change involves modifying the TypeScript version dependency to fix CI issues, which affects the build system or external dependencies.",build
Devin,2956799068,[DEVIN: Ryan] Bump TypeScript to 5.8.2 and related dependencies,"The PR updates dependencies and tooling versions without adding features or fixing bugs, which is typical for chore commits.",chore
Devin,2975096511,docs: update README.md with current AG2 information,"The changes are limited to updating the README.md file with current information, badges, links, and citation details, which are documentation updates only.",docs
Devin,2956738171,Add rspack support to typewind,"The PR introduces new features including a rspack loader, plugin, documentation, and example configuration, which are all new capabilities added to the project.",feat
Devin,2957552603,docs: Add CSV decoding documentation,"The PR title and body clearly indicate that the changes are related to adding documentation for CSV decoding, without any code or feature changes.",docs
Devin,2970771094,Remove withIsolatedBrowserSessionPage helper and replace with manual logout,"The PR removes a helper function and replaces its usage with manual logout calls, which is a refactor since it changes the code structure without adding features or fixing bugs.",refactor
Devin,2970732471,Add missing files to sidebar and delete README.md,"The changes involve updating documentation structure by adding files to the sidebar and deleting an unnecessary README.md file, which are documentation-related changes without code modifications.",docs
Devin,2970823319,Deprecate AccountIdInFunctionCallPermission protocol feature,"The PR deprecates a protocol feature by removing conditional checks, which is a code change that neither fixes a bug nor adds a new feature, fitting the refactor category.",refactor
Devin,2970823147,"Deprecate protocol features: IncreaseDeploymentCost, FunctionCallWeight, LimitContractLocals, ChunkNodesCache, LowerStorageKeyLimit","The PR removes conditional logic and marks certain protocol features as deprecated, which is a code change that neither fixes a bug nor adds a feature, fitting the definition of a refactor.",refactor
Devin,2970817625,Deprecate AccessKeyNonceForImplicitAccounts protocol feature,"The PR deprecates a protocol feature by marking it as deprecated and removing conditional logic, which is a code change that neither fixes a bug nor adds a new feature but refactors existing code to handle deprecation.",refactor
Devin,2970816838,Deprecate protocol features LowerRegularOpCost2 and LimitContractFunctionsNumber,"The PR deprecates existing protocol features, which is a change to the codebase that neither fixes a bug nor adds a new feature, fitting the definition of a refactor.",refactor
Devin,2970824623,Deprecate protocol features AltBn128 and MaxKickoutStake,"The PR marks existing protocol features as deprecated and renames them accordingly, which is a code change that does not add new features or fix bugs but rather refactors the code to indicate deprecation.",refactor
Devin,2970817573,Deprecate SynchronizeBlockChunkProduction and CorrectStackLimit protocol features,"The PR deprecates certain protocol features and updates the code accordingly without adding new features or fixing bugs, which is a refactor to simplify and clean up the codebase.",refactor
Devin,2970813905,"Deprecate protocol features: Wasmer2, LowerDataReceiptAndEcrecoverBaseCost, LowerRegularOpCost","The change involves deprecating protocol features, which is a modification to the existing protocol but does not add new features or fix bugs. It is best classified as a chore since it involves maintenance and cleanup of the protocol features.",chore
Devin,2970843603,Deprecate protocol feature BlockHeaderV3,The PR removes a feature by marking it as deprecated and adjusts the code accordingly without adding new features or fixing bugs. This is a refactor since it changes the code structure and usage without adding functionality or fixing issues.,refactor
Devin,2970834010,"Deprecate protocol features: Ed25519Verify, ZeroBalanceAccount, DelegateAction","The PR removes conditional logic related to deprecated protocol features and updates enums accordingly, which is a code change that neither fixes a bug nor adds a new feature, fitting the definition of a refactor.",refactor
Devin,2822270672,ci: update internal packages to Python 3.11,"The PR updates the CI configuration by changing Python version constraints and regenerating lock files, which affects the continuous integration setup rather than adding features or fixing bugs.",ci
Devin,2822603073,feat: pass port spec from localhost URL to run script,"The PR introduces new functionality to support passing port specifications via environment variables and CLI arguments, which is a new feature.",feat
Devin,2822394335,chore: update dagger version to 0.15.3,"The changes involve updating the version of an external dependency (dagger) and updating documentation references accordingly, which is related to build configuration and dependency management rather than code features or fixes.",chore
Devin,2822545926,feat: improve token tracking and centralize config,"The PR introduces new features such as centralized configuration and enhanced token tracking across multiple tools, which adds new functionality rather than just fixing bugs or making other changes.",feat
Devin,2822921623,feat: add Brave Search integration,"The PR introduces a new feature by adding Brave Search as a configurable search provider and setting it as the default, which is a clear addition of functionality.",feat
Devin,2822630272,refactor: centralize token tracking and clean up console output,"The changes involve restructuring the code to centralize token tracking and cleaning up console output without adding new features or fixing bugs, which fits the definition of a refactor.",refactor
Devin,2822592518,Refactor Tools to Use config.ts,"The changes involve restructuring the code for better organization, type safety, and utility centralization without adding new features or fixing bugs, which fits the definition of a refactor.",refactor
Devin,2824360133,"docs: remove redundant content from connector's READMEs (discussing, do not merge)","The changes described involve updating and cleaning up documentation, removing redundant content, fixing broken links, and adding links to authoritative documentation, which are all documentation-related changes.",docs
Devin,2824270583,Do not merge: Add mitmproxy caching support to source-github tests,"The PR introduces a new feature by adding mitmproxy caching support to source-github tests, which is a new capability enhancing the testing framework.",feat
Devin,2824074793,improve regression test status urls to point to test reports,"The change improves the regression test status URLs to point to actual test reports, enhancing the feature related to test reporting and status visibility, which is a new or improved feature rather than a bug fix or other type.",feat
Devin,2824328502,connectors: Add pendulum as explicit dependency to multiple connectors,"The change adds an explicit dependency to the build configuration files (pyproject.toml) without modifying code functionality or adding features, which affects the build system.",build
Devin,2958368195,docs: Add CREATE VIEW reference documentation,The PR adds comprehensive documentation for the CREATE VIEW SQL command without changing code functionality.,docs
Devin,2824804981,Do not merge: source-faker CDK bump research,"The PR is a temporary research or verification step and does not introduce a feature, fix, or other code changes; it is an auxiliary task related to the build process or tools.",chore
Devin,2824824488,Do not merge: destination-duckdb CDK bump research,"The PR updates dependencies and versions without changing code functionality or adding features, which is a chore related to maintenance and upgrades.",chore
Devin,2958392817,docs: Add DROP statement reference documentation,The change involves adding comprehensive documentation for the DROP statement without modifying code or functionality.,docs
Devin,2824427819,Add i18n for the Pricing Page,"The PR introduces a new feature by adding internationalization support to the Pricing Page, including new dependencies, configuration, and translations.",feat
Devin,2958369170,docs: Add CREATE TABLE reference documentation,The change involves adding comprehensive documentation for the CREATE TABLE syntax without modifying code functionality.,docs
Devin,2958405387,docs: Add EXPLAIN reference documentation,"The change adds reference documentation for the EXPLAIN command, which is purely documentation without code changes.",docs
Devin,2958457158,Add isfinite function for float types,"The PR introduces a new function 'isfinite' for float types, which is a new feature addition.",feat
Devin,2958477187,Add left string function,The PR introduces a new string function 'left' which is a new feature added to the codebase.,feat
Devin,2958441612,Add isinf function to check if a float is infinite,"The PR introduces a new function 'isinf' which adds new functionality to check if a float is infinite, thus it is a new feature.",feat
Devin,2958512815,Implement reverse string function,"The PR introduces a new function 'reverse' that adds new functionality to the codebase, which qualifies as a new feature.",feat
Devin,2958497047,Add right string function,"The PR introduces a new string function 'right', which is a new feature added to the codebase.",feat
Devin,2958517268,Add strpos function to return position of substring,"The PR introduces a new function 'strpos' which adds new functionality to the codebase, thus it is a new feature.",feat
Devin,2992072550,Fix issue #2599: Memory.search() unexpected keyword argument 'metadata' with local Mem0,The PR fixes a bug where Memory.search() received an unexpected keyword argument 'metadata' by modifying the code to handle different API response formats and adding a test case to verify the fix.,fix
Devin,2958489417,Add pi() function,"The PR introduces a new function pi() which adds new functionality to the codebase, thus it is a new feature.",feat
Devin,2958506342,Fix parsing of grouping sets to allow for multiple expressions in a single group,"The PR fixes a bug in the parsing logic of GROUPING SETS to correctly handle multiple expressions in a single group, which is a bug fix.",fix
Devin,2992456386,fix: Check for AGENTOPS_API_KEY before using agentops (#2601),"The PR fixes a bug where the presence of the AGENTOPS_API_KEY environment variable was not checked before using the agentops package, preventing a NoApiKeyException. It also includes a new test case to verify this fix.",fix
Devin,2991810051,feat: add noUnusedImports rule to Biome configuration,"The PR introduces a new linting rule 'noUnusedImports' to the Biome configuration, which is a new feature to improve code quality by detecting unused imports. It also fixes existing unused imports, but the primary purpose is adding a new feature to the configuration.",feat
Devin,2992901385,feat: allow paid users to see report issue option,"The change introduces a new feature by allowing paid users to see the 'Report issue' option, which was previously restricted. This enhances the functionality available to users.",feat
Devin,2993005111,Use environment groups for Sidekiq gems,"The changes involve modifying the Gemfile to configure dependencies differently based on environment groups, which affects the build system and dependency management.",build
Devin,2926812000,Add Node.js v22.x support to CI workflows,"The changes update the CI configuration files to support a new Node.js version, which affects the CI workflows but does not add features or fix bugs in the codebase itself.",ci
Devin,2927184629,Add 1-second delay between restore changes and refresh webviews,"The change introduces a delay to improve the timing of UI refresh, which is a performance-related improvement to ensure proper loading before refresh.",perf
Devin,2993205545,chore: upgrade zod to v4,"The PR updates the Zod dependency to a new major version and adjusts the codebase accordingly, which is a maintenance task related to dependencies and build configuration rather than a feature or bug fix.",chore
Devin,2926827370,Update Node.js to v22.14.0 LTS,"The changes update the CI configuration files and workflows to support a new Node.js version, which affects the continuous integration setup rather than the application code itself.",ci
Devin,2927039592,Update auth callback URL to prioritize SITE_URL,"The change updates the authentication callback URL logic to prioritize SITE_URL, which fixes the redirect issue after authentication. This is a bug fix.",fix
Devin,2927176575,Add support for webview redirect navigation,"The PR introduces a new feature by adding support for the 'did-redirect-navigation' event in the Webview component, enabling handling of redirects in embedded web content.",feat
Devin,2928053953,Revert formatting changes in multiple components,"The PR reverts formatting changes to maintain code consistency, which does not affect the meaning of the code, so it is a style change.",style
Devin,3165213002,Fix Pydantic validation error in LLMCallStartedEvent when TokenCalcHandler in tools list,"The PR fixes a Pydantic validation error by sanitizing input data before validation, which directly addresses a bug causing runtime errors.",fix
Devin,3165218213,Add CI script for Node.js bindings tests,"The PR introduces a new CI script to run tests for Node.js bindings, which is a change to the CI configuration and scripts.",ci
Devin,3165300345,Add Node.js build jobs and list_node debugging job to release workflow,"The PR introduces new build jobs for Node.js bindings and a debugging job to the release workflow, which adds new functionality to the CI/CD process. This is a new feature in the build system rather than a fix or documentation change.",build
Devin,3053867130,Add support for MCP tool annotations,"The PR introduces new functionality by adding support for MCP tool annotations and updating related tests, which constitutes a new feature.",feat
Devin,2927463862,Replace 'session' with 'trace' in SDK Components and Documentation,"The PR introduces a new feature by replacing 'session' terminology with 'trace' and updating SDK components and documentation accordingly, aligning with OpenTelemetry standards. This is a feature enhancement rather than a bug fix or other change type.",feat
Devin,3165857786,"fix(api,application-generic): remove workflow and activity feed limits for self-hosted instances","The PR removes limits for self-hosted instances, which is a correction of existing behavior and thus a bug fix.",fix
Devin,3053649404,perf: optimize .tz() calls with proper timezone detection,The PR explicitly focuses on optimizing performance by reducing expensive timezone conversion calls and improving the slot generation algorithm without changing functionality.,perf
Devin,3165391685,Add comprehensive prompt customization documentation,"The PR adds extensive documentation explaining prompt customization, including examples and tests, without changing code functionality or fixing bugs.",docs
Devin,3054019499,Fix Gemini Model Integration Issues (#2803),"The PR fixes issues related to API key mapping and model name normalization that caused failures in Gemini model integration, which are bug fixes.",fix
Devin,2990501630,Remove save_us_from_ddos method and references,"The change involves removing an obsolete method and its references, which is a code cleanup without adding features or fixing bugs, fitting the 'refactor' category.",refactor
Devin,2989093783,Add missing trigonometric functions,"The PR introduces new trigonometric functions to the codebase, which are new features.",feat
Devin,3054056380,"Remove Node.js 18 support (EOL April 30, 2025)","The changes involve updating the build configuration and dependencies to remove support for an older Node.js version and update the CI test matrix accordingly, which affects the build system and external dependencies.",build
Devin,2991070962,perf: optimize event types listing page load time,"The PR explicitly focuses on improving the performance of the event types listing page by implementing caching and reducing data transfer, which are performance optimizations without adding new features or fixing bugs.",perf
Devin,2989257623,test(destination-mongodb): Add unit test for batch processing,"The PR adds a unit test to verify a fix, which classifies it as a test-related change.",test
Devin,3053875776,feat(cli): Replace commander with cleye for CLI implementation,"The PR introduces a new CLI implementation by replacing the commander package with cleye, which is a new feature enhancement to the CLI functionality.",feat
Devin,2989023598,Enable Wise payout support for Brazil,"The change introduces a new feature by enabling Wise payout support for Brazil, which is a new capability added to the system.",feat
Devin,2988982716,Add S3 URLs to `img-src` CSP directive,"The change fixes an issue where company logos were blocked by the Content Security Policy by adding the S3 URLs to the img-src directive, which is a bug fix.",fix
Devin,2989346669,Add initcap string function,"The PR introduces a new function that adds a new feature to the codebase, specifically a string function to capitalize the first letter of each word.",feat
Devin,2989490334,Add gcd SQL function,"The PR introduces a new SQL function 'gcd' which adds new functionality to the system, qualifying it as a feature addition.",feat
Devin,2989362059,Fix import paths in wrapper components,"The title indicates that the changes fix import paths, which is a bug fix. The body explains reverting to an earlier state due to complexity, but the main purpose is fixing import paths.",fix
Devin,2989346716,Update components to use existing shadcn components with wrapper implementations,"The PR updates components by replacing custom implementations with wrappers around existing components, which is a code change that neither fixes a bug nor adds a new feature, fitting the definition of a refactor.",refactor
Devin,2989501310,Implement lcm() SQL function,"The PR introduces a new SQL function 'lcm()' which adds new functionality to the codebase, qualifying it as a feature addition.",feat
Devin,2989398334,Update help center article for product-level refund policies,"The PR updates documentation content to reflect changes in refund policy procedures and adds FAQs, which is purely documentation work without code changes.",docs
Devin,2989566459,Append legacy API message to error responses from V1 endpoints,"The change adds additional information to error responses, which is an enhancement to the existing API behavior, thus it is a new feature.",feat
Devin,2989648978,fix: Make event type title visible in mobile view,"The PR fixes a bug where the event type title was hidden on mobile devices by removing CSS classes that caused the issue, improving visibility and user experience on smaller screens.",fix
Devin,3165394936,Fix: Restore Mobile Navigation Bar in Docs Site,"The PR title and description clearly indicate that this change fixes a bug where the mobile navigation bar was missing. The fix involves removing a configuration override that caused the navigation component to be null, restoring the default responsive navigation behavior. This is a bug fix, not a new feature or other type of change.",fix
Devin,2989653556,Add shadcn/ui Textarea component,"The PR introduces a new UI component and updates existing functionality to incorporate it, which constitutes adding a new feature.",feat
Devin,2989673112,Only show one error message at a time in invoices list,"The change modifies the behavior of error message display, which is a bug fix to improve user experience by preventing multiple error messages from showing simultaneously.",fix
Devin,2989680524,chore: migrate book API routes to App Router,"The PR migrates API routes to a new architecture without changing functionality, which is a refactor to improve maintainability and performance without adding new features or fixing bugs.",refactor
Devin,2989797052,Replace ComboBox with shadcn command components,"The PR introduces a new UI component by replacing the existing ComboBox with shadcn command components, which adds a new feature or enhancement to the codebase.",feat
Devin,2989761342,Fix: Use mem0_local_config instead of config in Memory.from_config,"The PR fixes a bug where the wrong configuration parameter was used in Memory.from_config, causing the local configuration not to be applied properly. The change corrects this issue, which is a bug fix.",fix
Devin,2989722968,Replace custom Badge component with Shadcn UI,"The change replaces a custom UI component with a standardized UI component from a library, which is a refactor to improve code maintainability without adding new features or fixing bugs.",refactor
Devin,2989721425,fix: replace hard-coded strings with translation keys for internationalization,"The PR replaces hard-coded strings with translation keys to support internationalization, which is a bug fix to improve the software's functionality in different locales without adding new features.",fix
Devin,2989804216,Migrate avatar to Shadcn Avatar component,"The change introduces a new Avatar component and updates the existing code to use it, which adds a new feature to the codebase.",feat
Devin,2989710500,Replace custom Progress component with Shadcn UI,"The change replaces a custom UI component with a new UI component from a library, which is a modification to the user interface but does not add new features or fix bugs. This is best classified as a refactor since it changes implementation without adding features or fixing bugs.",refactor
Devin,2989710890,Replace custom Badge component with Shadcn UI,"The change replaces a custom UI component with a new UI component from a library, which is a modification to the codebase but does not add new features or fix bugs. It is a refactor to improve or standardize the UI implementation.",refactor
Devin,2989939735,Restructure translation keys into 2-layer nested format,"The PR restructures translation keys and updates references without adding features or fixing bugs, focusing on code organization and maintainability, which is a refactor.",refactor
