pr_id,id,user,state,submitted_at,body
3071076936,2859418475,sourcery-ai[bot],COMMENTED,2025-05-22T00:03:21Z,"Hey @sklein12 - I've reviewed your changes - here's some feedback:

- Eval.getTablePage builds raw SQL using string interpolation—consider using parameterized queries or a query builder to sanitize inputs and improve maintainability.
- ResultsTable has grown quite large with intricate pagination and filtering effects—extracting that logic into custom hooks or smaller components could make it more readable and testable.
- useTableStore mixes state and side-effects (fetchEvalData), making it harder to reason about—consider moving fetch logic into a dedicated service or hook to simplify the store.

<details>
<summary>Here's what I looked at during the review</summary>

- 🟡 **General issues**: 2 issues found
- 🟢 **Security**: all looks good
- 🟢 **Testing**: all looks good
- 🟢 **Documentation**: all looks good
</details>

***

<details>
<summary>Sourcery is free for open source - if you like our reviews please consider sharing them ✨</summary>

- [X](https://twitter.com/intent/tweet?text=I%20just%20got%20an%20instant%20code%20review%20from%20%40SourceryAI%2C%20and%20it%20was%20brilliant%21%20It%27s%20free%20for%20open%20source%20and%20has%20a%20free%20trial%20for%20private%20code.%20Check%20it%20out%20https%3A//sourcery.ai)
- [Mastodon](https://mastodon.social/share?text=I%20just%20got%20an%20instant%20code%20review%20from%20%40SourceryAI%2C%20and%20it%20was%20brilliant%21%20It%27s%20free%20for%20open%20source%20and%20has%20a%20free%20trial%20for%20private%20code.%20Check%20it%20out%20https%3A//sourcery.ai)
- [LinkedIn](https://www.linkedin.com/sharing/share-offsite/?url=https://sourcery.ai)
- [Facebook](https://www.facebook.com/sharer/sharer.php?u=https://sourcery.ai)

</details>

<sub>
Help me be more useful! Please click 👍 or 👎 on each comment and I'll use the feedback to improve your reviews.
</sub>"
3071076936,2859558076,ellipsis-dev[bot],COMMENTED,2025-05-22T02:00:04Z,
3071076936,2864820965,will-holley,COMMENTED,2025-05-23T15:26:03Z,
3071076936,2864862640,sklein12,COMMENTED,2025-05-23T15:38:35Z,
3071076936,2864874096,will-holley,COMMENTED,2025-05-23T15:41:39Z,
3071076936,2864914176,will-holley,COMMENTED,2025-05-23T15:54:12Z,
3125277631,2925718463,leoafarias,APPROVED,2025-06-13T17:42:12Z,LGTM
3143079381,2924493802,copilot-pull-request-reviewer[bot],COMMENTED,2025-06-13T11:31:17Z,"## Pull Request Overview

Support for multi-language projects by allowing multiple languages in project configuration, managing per-language servers, and updating symbol search and tests to leverage language-specific behavior.

- ProjectConfig now handles a list of languages (with backward-compatible `language` property) and autogenerates multiple detected languages.
- Introduced `MultiLanguageServer` to start, route, and aggregate requests across multiple LSP servers.
- Updated symbol manager, agent, tooling, and tests to accept an optional language parameter for symbol searches.

### Reviewed Changes

Copilot reviewed 8 out of 8 changed files in this pull request and generated no comments.

<details>
<summary>Show a summary per file</summary>

| File                                               | Description                                                                                   |
|----------------------------------------------------|-----------------------------------------------------------------------------------------------|
| test/serena/test_multi_language_project.py         | Added integration test for symbol lookup across both Python and TypeScript modules.          |
| test/resources/repos/multi/test_repo/ts_mod.ts     | Sample TypeScript module defining `ts_func` for multi-language test repository.               |
| test/resources/repos/multi/test_repo/py_mod.py     | Sample Python module defining `py_func` for multi-language test repository.                   |
| test/resources/repos/multi/test_repo/.serena/project.yml | Defined `languages` list with both `python` and `typescript` for the test project.            |
| src/serena/symbol.py                               | Updated `SymbolManager` to accept `MultiLanguageServer` and propagate `language` to searches. |
| src/serena/resources/project.template.yml          | Switched template key from `language` to `languages` and updated comment to include `php`.    |
| src/serena/multi_language_server.py                | New class to manage, start, and route calls to multiple `SyncLanguageServer` instances.       |
| src/serena/agent.py                                | Refactored agent to spin up multiple language servers and pass `language` param to tools.     |
</details>



<details>
<summary>Comments suppressed due to low confidence (3)</summary>

**src/serena/agent.py:888**
* [nitpick] Consider making a shallow copy of `project_config.ignored_paths` before extending to avoid mutating the original configuration list and introducing side effects.
```
ignored_paths.extend(spec.patterns)
```
**src/serena/multi_language_server.py:154**
* Merging overview dictionaries with `dict.update` may overwrite entries if different language servers return the same keys; consider namespacing per language or merging values into lists to prevent data loss.
```
results.update(server.request_overview(within_relative_path))
```
**src/serena/symbol.py:491**
* [nitpick] MultiLanguageServer is already imported relatively earlier; remove this redundant absolute import to reduce clutter and avoid confusion.
```
from serena.multi_language_server import MultiLanguageServer
```
</details>

"
3110811595,2889117393,copilot-pull-request-reviewer[bot],COMMENTED,2025-06-02T16:17:46Z,"## Pull Request Overview

This PR updates the error handling in the PDF splitting endpoint to throw IllegalArgumentExceptions instead of returning 400 responses directly, in order to leverage global error handling.  
- Changed error handling for negative bookmark levels.  
- Updated behavior when no PDF outline is found.


<details>
<summary>Comments suppressed due to low confidence (2)</summary>

**src/main/java/stirling/software/SPDF/controller/api/SplitPdfByChaptersController.java:134**
* Verify that throwing an IllegalArgumentException for negative bookmark levels integrates seamlessly with the global error handling mechanism, ensuring the correct HTTP status code is returned.
```
throw new IllegalArgumentException(""Invalid bookmark level"");
```
**src/main/java/stirling/software/SPDF/controller/api/SplitPdfByChaptersController.java:142**
* [nitpick] Ensure that throwing an IllegalArgumentException when no outline is found is compatible with the global error handling; adding contextual information in the message might improve debugging.
```
throw new IllegalArgumentException(""No outline found"");
```
</details>

"
3110811595,2889224897,reecebrowne,APPROVED,2025-06-02T16:48:28Z,
3110811595,2890040469,DarioGii,APPROVED,2025-06-02T21:50:00Z,
3130847828,2911651641,seratch,APPROVED,2025-06-10T00:07:27Z,
3080749324,2864467413,ihrpr,CHANGES_REQUESTED,2025-05-23T13:39:57Z,"Thank you for working on this fix for issue #577. While the PR addresses the cleanup order issue, there are several concerns that need to be addressed:

  1. task cleanup to prevent memory leaks
  2. document the limitations of the CompatTaskGroup clearly
  3. Add comprehensive tests for the new compatibility layer
  5.  do we need to have this broad change, targeted fix would be safer"
3160287486,2942963864,copilot-pull-request-reviewer[bot],COMMENTED,2025-06-19T13:08:48Z,"## Pull Request Overview

This PR adds support for the Internet Society Pulse source using the rest_api helpers. Key changes include adding a new PulseSource class in sources.py, creating the pulse_source implementation in the pulse module, and updating the factory to register the new source.
- Added new PulseSource in ingestr/src/sources.py with methods for handling incrementality and building the DLT source.
- Introduced pulse_source in ingestr/src/pulse/__init__.py to configure endpoint resources.
- Updated ingestr/src/factory.py to wire the PulseSource into the source mapping.

### Reviewed Changes

Copilot reviewed 3 out of 3 changed files in this pull request and generated no comments.

| File                         | Description                                                          |
| ---------------------------- | -------------------------------------------------------------------- |
| ingestr/src/sources.py        | Added PulseSource class and streamlined error message formatting     |
| ingestr/src/pulse/__init__.py | Implemented the pulse_source function for constructing API resources   |
| ingestr/src/factory.py        | Registered the new PulseSource with its corresponding source alias     |


<details>
<summary>Comments suppressed due to low confidence (2)</summary>

**ingestr/src/sources.py:2795**
* Ensure that MissingValueError is properly imported or defined in this module to prevent a runtime NameError.
```
            raise MissingValueError(""token"", ""Internet Society Pulse"")
```
**ingestr/src/sources.py:2813**
* Ensure that UnsupportedResourceError is properly imported or defined in this module to prevent a runtime NameError.
```
                raise UnsupportedResourceError(metric, ""Internet Society Pulse"")
```
</details>

"
3160287486,2953854762,batikankarakan,DISMISSED,2025-06-24T13:29:16Z,
3160287486,2954218543,batikankarakan,APPROVED,2025-06-24T14:49:16Z,
3137583236,2920841875,batikankarakan,APPROVED,2025-06-12T11:58:58Z,
3137583236,2920843652,jbrand-dsp,APPROVED,2025-06-12T11:59:36Z,
3071706518,2848923738,lunary-bot,APPROVED,2025-05-18T12:25:21Z,
3163859982,2946787752,coderabbitai[bot],COMMENTED,2025-06-20T16:41:47Z,"**Actionable comments posted: 1**

<details>
<summary>🧹 Nitpick comments (1)</summary><blockquote>

<details>
<summary>app/web_ui/src/routes/+layout.svelte (1)</summary><blockquote>

`26-35`: **Consider extracting common logic to reduce duplication.**

Both navigation handlers have identical logic for route extraction and URL construction. Consider extracting this into a helper function.



```diff
+ const getRouteInfo = () => {
+   const route_id = get(page).route.id || 'unknown'
+   const url = window.location.origin + (route_id.startsWith('/') ? route_id : '/' + route_id)
+   return { route_id, url }
+ }
+
  if (browser) {
    beforeNavigate(() => {
-     const route_id = get(page).route.id
-     const url = window.location.origin + route_id
+     const { route_id, url } = getRouteInfo()
      posthog.capture(""$pageleave"", { $current_url: url, $pathname: route_id })
    })
    afterNavigate(() => {
-     const route_id = get(page).route.id
-     const url = window.location.origin + route_id
+     const { route_id, url } = getRouteInfo()
      posthog.capture(""$pageview"", { $current_url: url, $pathname: route_id })
    })
  }
```

</blockquote></details>

</blockquote></details>

<details>
<summary>📜 Review details</summary>

**Configuration used: CodeRabbit UI**
**Review profile: CHILL**
**Plan: Pro**


<details>
<summary>📥 Commits</summary>

Reviewing files that changed from the base of the PR and between 9f31b3a407d5e920c665fb9290c1caee0e6a2c6c and 1cd2ebe188212799819c6c0abd9e02ec376dec33.

</details>

<details>
<summary>📒 Files selected for processing (1)</summary>

* `app/web_ui/src/routes/+layout.svelte` (1 hunks)

</details>

<details>
<summary>⏰ Context from checks skipped due to timeout of 90000ms (10)</summary>

* GitHub Check: Build Desktop Apps (macos-latest)
* GitHub Check: Build Desktop Apps (macos-13)
* GitHub Check: Build Desktop Apps (ubuntu-22.04-arm)
* GitHub Check: Build Desktop Apps (windows-latest)
* GitHub Check: Build Desktop Apps (ubuntu-22.04)
* GitHub Check: Build, Typecheck, and Test Python (3.11)
* GitHub Check: Web UI Code Format, Lint, Typecheck, Test, and Build
* GitHub Check: Build, Typecheck, and Test Python (3.10)
* GitHub Check: Build, Typecheck, and Test Python (3.12)
* GitHub Check: Build, Typecheck, and Test Python (3.13)

</details>

<details>
<summary>🔇 Additional comments (2)</summary><blockquote>

<details>
<summary>app/web_ui/src/routes/+layout.svelte (2)</summary>

`18-18`: **LGTM! Import addition is correct.**

The page store import is properly added and necessary for accessing route information in the navigation handlers.

---

`26-35`: ```shell
#!/bin/bash
# Extend ripgrep to recognize .svelte files and search for sanitization utilities
rg --type-add 'svelte:*.svelte' -t svelte -i 'sanitiz|clean.*route|route.*clean'

# Search for all PostHog capture calls including context in .svelte files
rg --type-add 'svelte:*.svelte' -t svelte -e 'posthog\.capture' -A2 -B2
```

</details>

</blockquote></details>

</details>

<!-- This is an auto-generated comment by CodeRabbit for review status -->"
3119899755,2898927131,coderabbitai[bot],COMMENTED,2025-06-05T05:33:29Z,"**Actionable comments posted: 0**

<details>
<summary>🧹 Nitpick comments (1)</summary><blockquote>

<details>
<summary>src/tools/workflow/create.ts (1)</summary><blockquote>

`35-42`: **Consider adding validation for tags parameter consistency.**

The validation for `parsedNodes` and `parsedConnections` is appropriate, but `parsedTags` lacks similar validation. According to the tool definition (lines 101-107), tags should be an array of strings.


Consider adding validation for the tags parameter:

```diff
 // Validate connections if provided
 if (parsedConnections && typeof parsedConnections !== 'object') {
   throw new N8nApiError('Parameter ""connections"" must be an object');
 }
+
+// Validate tags if provided
+if (parsedTags && !Array.isArray(parsedTags)) {
+  throw new N8nApiError('Parameter ""tags"" must be an array');
+}
```

</blockquote></details>

</blockquote></details>

<details>
<summary>📜 Review details</summary>

**Configuration used: CodeRabbit UI**
**Review profile: CHILL**
**Plan: Pro**


<details>
<summary>📥 Commits</summary>

Reviewing files that changed from the base of the PR and between d274146fb0a0de0fe15dcfb6d4c4d2f06e4b496a and 3ad9db0b952288aaccc088fc01fd3f012911fee5.

</details>

<details>
<summary>📒 Files selected for processing (3)</summary>

* `src/tools/workflow/create.ts` (3 hunks)
* `src/utils/json.ts` (1 hunks)
* `tests/unit/utils/json.test.ts` (1 hunks)

</details>

<details>
<summary>🧰 Additional context used</summary>

<details>
<summary>🧬 Code Graph Analysis (3)</summary>

<details>
<summary>src/utils/json.ts (1)</summary><blockquote>

<details>
<summary>src/errors/index.ts (1)</summary>

* `safeJsonParse` (68-74)

</details>

</blockquote></details>
<details>
<summary>src/tools/workflow/create.ts (2)</summary><blockquote>

<details>
<summary>src/utils/json.ts (1)</summary>

* `parseIfJsonString` (7-11)

</details>
<details>
<summary>src/errors/index.ts (1)</summary>

* `N8nApiError` (19-36)

</details>

</blockquote></details>
<details>
<summary>tests/unit/utils/json.test.ts (1)</summary><blockquote>

<details>
<summary>src/utils/json.ts (1)</summary>

* `parseIfJsonString` (7-11)

</details>

</blockquote></details>

</details>

</details>

<details>
<summary>🔇 Additional comments (5)</summary><blockquote>

<details>
<summary>src/utils/json.ts (1)</summary>

`7-11`: **Well-designed utility function with robust error handling.**

The implementation correctly handles all input types and edge cases:
- Non-string inputs are returned unchanged
- Valid JSON strings are parsed successfully
- Invalid JSON strings fall back to the original value
- No exceptions are thrown due to the use of `safeJsonParse`

</details>
<details>
<summary>tests/unit/utils/json.test.ts (1)</summary>

`4-20`: **Comprehensive test coverage for all code paths.**

The test suite effectively covers:
- ✅ Valid JSON string parsing
- ✅ Invalid JSON string fallback behavior  
- ✅ Non-string input pass-through

All assertions are appropriate and the test structure follows Jest best practices.

</details>
<details>
<summary>src/tools/workflow/create.ts (3)</summary>

`10-10`: **Proper import of the new utility function.**

The import statement correctly brings in the `parseIfJsonString` utility for use in workflow creation.

---

`26-28`: **Effective use of the parsing utility for JSON string inputs.**

The parsing is applied to the appropriate parameters (`nodes`, `connections`, `tags`) that may be provided as JSON strings, enabling flexible input handling while maintaining type safety through subsequent validation.

---

`51-53`: **Correct assignment of parsed values to workflow data.**

The workflow data object correctly uses the parsed values instead of the raw input, ensuring that JSON strings are properly converted to their respective data types before workflow creation.

</details>

</blockquote></details>

</details>

<!-- This is an auto-generated comment by CodeRabbit for review status -->"
3119899755,2904284020,coderabbitai[bot],COMMENTED,2025-06-06T08:59:06Z,"**Actionable comments posted: 0**

<details>
<summary>🧹 Nitpick comments (2)</summary><blockquote>

<details>
<summary>tests/unit/tools/workflow/create-handler.test.ts (1)</summary><blockquote>

`19-39`: **Consider improving type safety for mock injection.**

The test correctly verifies JSON string parsing for nodes, connections, and tags. However, the type assertion on line 22 could be improved.



Consider using a more type-safe approach for injecting the mock service:

```diff
-    const handler = new CreateWorkflowHandler();
-    const service = new MockApiService();
-    (handler as any).apiService = service as any;
+    const handler = new CreateWorkflowHandler();
+    const service = new MockApiService();
+    // Use Object.defineProperty for cleaner mock injection
+    Object.defineProperty(handler, 'apiService', {
+      value: service,
+      writable: true
+    });
```

</blockquote></details>
<details>
<summary>src/utils/json.ts (1)</summary><blockquote>

`7-21`: **Consider improving type safety with generics.**

The function logic is correct and handles all edge cases properly. However, the type signature could be enhanced for better type safety.



Consider using generics to provide better type inference:

```diff
-export function parseIfJsonString(
-  value: any,
-  options?: { throwOnError?: boolean; paramName?: string },
-): any {
+export function parseIfJsonString<T = any>(
+  value: T | string,
+  options?: { throwOnError?: boolean; paramName?: string },
+): T | any {
```

This would provide better type inference for callers while maintaining the same runtime behavior.

</blockquote></details>

</blockquote></details>

<details>
<summary>📜 Review details</summary>

**Configuration used: CodeRabbit UI**
**Review profile: CHILL**
**Plan: Pro**


<details>
<summary>📥 Commits</summary>

Reviewing files that changed from the base of the PR and between 04ebb54326d9d7b3cdaed211ba9dc28d3e4fb734 and d86ee517879e2cf4493781f1226c0708f9fad77d.

</details>

<details>
<summary>📒 Files selected for processing (5)</summary>

* `docs/api/workflow-tools.md` (1 hunks)
* `src/tools/workflow/create.ts` (3 hunks)
* `src/utils/json.ts` (1 hunks)
* `tests/unit/tools/workflow/create-handler.test.ts` (1 hunks)
* `tests/unit/utils/json.test.ts` (1 hunks)

</details>

<details>
<summary>✅ Files skipped from review due to trivial changes (1)</summary>

* docs/api/workflow-tools.md

</details>

<details>
<summary>🚧 Files skipped from review as they are similar to previous changes (2)</summary>

* src/tools/workflow/create.ts
* tests/unit/utils/json.test.ts

</details>

<details>
<summary>🧰 Additional context used</summary>

<details>
<summary>🧬 Code Graph Analysis (1)</summary>

<details>
<summary>src/utils/json.ts (1)</summary><blockquote>

<details>
<summary>src/errors/index.ts (2)</summary>

* `safeJsonParse` (68-74)
* `N8nApiError` (19-36)

</details>

</blockquote></details>

</details>

</details>

<details>
<summary>🔇 Additional comments (8)</summary><blockquote>

<details>
<summary>tests/unit/tools/workflow/create-handler.test.ts (5)</summary>

`1-2`: **LGTM: Clean imports and test setup.**

The Jest imports and handler import are properly structured for the test file.

---

`4-6`: **LGTM: Well-structured mock service.**

The MockApiService properly mocks the createWorkflow method with Jest's mock function, returning a realistic response structure.

---

`13-17`: **LGTM: Proper test environment setup.**

Environment variables are correctly set up in beforeEach to ensure each test has the required N8N_API_URL and N8N_API_KEY configuration.

---

`41-54`: **LGTM: Comprehensive error handling test.**

This test properly verifies that the handler returns an appropriate error when nodes parameter doesn't parse to an array, which aligns with the expected validation logic.

---

`56-69`: **LGTM: Invalid JSON error handling test.**

This test correctly verifies error handling for malformed JSON input, ensuring the system gracefully handles parsing failures with descriptive error messages.

</details>
<details>
<summary>src/utils/json.ts (3)</summary>

`1-1`: **LGTM: Proper imports for JSON parsing utility.**

The imports correctly bring in the `safeJsonParse` function and `N8nApiError` class needed for the implementation.

---

`3-6`: **LGTM: Clear and concise documentation.**

The JSDoc comment accurately describes the function's behavior and return value logic.

---

`11-21`: **LGTM: Robust implementation with proper error handling.**

The implementation correctly:
- Returns non-string values unchanged
- Uses `safeJsonParse` to handle malformed JSON safely
- Provides configurable error throwing with descriptive messages
- Falls back to returning the original string when parsing fails and `throwOnError` is false

This aligns perfectly with the PR objectives for handling JSON string inputs in workflow creation.

</details>

</blockquote></details>

</details>

<!-- This is an auto-generated comment by CodeRabbit for review status -->"
3104252319,2882488659,greptile-apps[bot],COMMENTED,2025-05-30T20:52:56Z,"
## PR Summary

Updates OpenAI chat endpoints to use `/v1/responses` instead of `/v1/chat/completions`, but introduces a critical issue with endpoint validity.

- The new endpoint path `/v1/responses` appears to be incorrect as it's not documented in OpenAI's API reference, which will likely cause API failures
- Both `OpenAIChatEndpoint` and `OpenAIChatStreamingEndpoint` need to maintain the original `/v1/chat/completions` endpoint path
- Comment in code incorrectly references `https://platform.openai.com/docs/api-reference/responses/create` which doesn't exist
- Request and response structures remain unchanged but will fail due to invalid endpoint

<sub>2 file(s) reviewed, 4 comment(s)</sub>
<sub>[Edit PR Review Bot Settings](https://app.greptile.com/review/github) | [Greptile](https://greptile.com?utm_source=greptile_expert&utm_medium=github&utm_campaign=code_reviews&utm_content=onit_251)</sub>"
3079735405,2857167458,copilot-pull-request-reviewer[bot],COMMENTED,2025-05-21T10:26:57Z,"## Pull Request Overview

Fix fallback logic in `is_autocast_available` to avoid `AttributeError` when `torch.cpu` is absent, and ensure related tests cover this scenario  
- Add a guard to check for `torch.cpu` before accessing `torch.cpu.amp`  
- Verify `get_total_memory_windows` tests (no changes shown here)


<details>
<summary>Comments suppressed due to low confidence (1)</summary>

**src/tabpfn/utils.py:192**
* Add a unit test for the branch where `torch.cpu` is missing (e.g., monkeypatch `torch.cpu = None`) to verify `is_autocast_available` returns `False` without raising an exception.
```
and (
```
</details>

"
3114602043,2893225417,greptile-apps[bot],COMMENTED,2025-06-03T16:11:00Z,"
## PR Summary

Added Discord integration to the Onit application, including menu bar item and toolbar button with shared invite link functionality.

- `macos/Onit/Menu Bar/Content Rows/MenuJoinDiscord.swift`: Text view missing required `.foregroundStyle(.FG)` for dark mode compatibility
- `macos/Onit/Menu Bar/Content Rows/MenuJoinDiscord.swift`: URL opening logic in view body will execute on render instead of tap - should be moved to button action
- `macos/Onit/Menu Bar/Content Rows/MenuJoinDiscord.swift`: Discord invite link appears temporary (ends in U5g6ABkv) - should use permanent invite
- `macos/Onit/UI/Content/ToolbarRight.swift`: Consider extracting Discord URL to a shared constant to avoid duplication with MenuJoinDiscord

<sub>4 file(s) reviewed, 4 comment(s)</sub>
<sub>[Edit PR Review Bot Settings](https://app.greptile.com/review/github) | [Greptile](https://greptile.com?utm_source=greptile_expert&utm_medium=github&utm_campaign=code_reviews&utm_content=onit_256)</sub>"
3114897844,2897223969,ChrisHuie,APPROVED,2025-06-04T15:33:01Z,
3076155796,2854593325,sourcery-ai[bot],COMMENTED,2025-05-20T15:03:30Z,"Hey @mldangelo - I've reviewed your changes - here's some feedback:

- Add or mock the missing @smithy/node-http-handler dependency (or update the fetchWithProxy mock) so the new vision grading tests pass.
- Refine the GradingConfig/llmRubric types and JSDoc to explicitly allow object values for rubricPrompt, instead of relying on runtime JSON.stringify logic in the handler.
- Centralize the YAML snippet for the image-based rubric prompt (e.g. in a shared example file) so the site docs and example configs don’t drift out of sync.

<details>
<summary>Here's what I looked at during the review</summary>

- 🟢 **General issues**: all looks good
- 🟢 **Security**: all looks good
- 🟢 **Testing**: all looks good
- 🟢 **Documentation**: all looks good
</details>

***

<details>
<summary>Sourcery is free for open source - if you like our reviews please consider sharing them ✨</summary>

- [X](https://twitter.com/intent/tweet?text=I%20just%20got%20an%20instant%20code%20review%20from%20%40SourceryAI%2C%20and%20it%20was%20brilliant%21%20It%27s%20free%20for%20open%20source%20and%20has%20a%20free%20trial%20for%20private%20code.%20Check%20it%20out%20https%3A//sourcery.ai)
- [Mastodon](https://mastodon.social/share?text=I%20just%20got%20an%20instant%20code%20review%20from%20%40SourceryAI%2C%20and%20it%20was%20brilliant%21%20It%27s%20free%20for%20open%20source%20and%20has%20a%20free%20trial%20for%20private%20code.%20Check%20it%20out%20https%3A//sourcery.ai)
- [LinkedIn](https://www.linkedin.com/sharing/share-offsite/?url=https://sourcery.ai)
- [Facebook](https://www.facebook.com/sharer/sharer.php?u=https://sourcery.ai)

</details>

<sub>
Help me be more useful! Please click 👍 or 👎 on each comment and I'll use the feedback to improve your reviews.
</sub>"
3134783539,2914983742,coderabbitai[bot],COMMENTED,2025-06-10T20:40:58Z,"**Actionable comments posted: 6**

<details>
<summary>♻️ Duplicate comments (1)</summary><blockquote>

<details>
<summary>test/providers/openai/util.test.ts (1)</summary><blockquote>

`246-250`: **Same remark applies to the snapshot model test**

See previous comment – pulling the cost from the single source of truth avoids drift.

</blockquote></details>

</blockquote></details>

<details>
<summary>📜 Review details</summary>

**Configuration used: CodeRabbit UI**
**Review profile: ASSERTIVE**
**Plan: Pro**


<details>
<summary>📥 Commits</summary>

Reviewing files that changed from the base of the PR and between 7724d2cf57a6042e8a3a7e962778fe98e9bfffa4 and 1879d50fb54c0f1cdea8e0f0d06691ce67e97dd5.

</details>

<details>
<summary>📒 Files selected for processing (5)</summary>

* `site/docs/providers/openai.md` (5 hunks)
* `src/providers/openai/responses.ts` (1 hunks)
* `src/providers/openai/util.ts` (1 hunks)
* `test/providers/openai/responses.test.ts` (2 hunks)
* `test/providers/openai/util.test.ts` (1 hunks)

</details>

<details>
<summary>🧰 Additional context used</summary>

<details>
<summary>🧬 Code Graph Analysis (1)</summary>

<details>
<summary>test/providers/openai/util.test.ts (1)</summary><blockquote>

<details>
<summary>src/providers/openai/util.ts (1)</summary>

* `calculateOpenAICost` (285-337)

</details>

</blockquote></details>

</details><details>
<summary>🪛 LanguageTool</summary>

<details>
<summary>site/docs/providers/openai.md</summary>

[style] ~171-~171: This is not the usual sequence for adjectives that have no special emphasis.
Context: ...like `o1`, `o3-mini`, and `o3-pro`, are new large language models trained with reinforcem...

(EN_ADJ_ORDER)

---

[grammar] ~171-~171: This noun or verb “problem-solving” is spelled with a hyphen.
Context: ...easoning. These models excel in complex problem solving, coding, scientific reasoning, and mult...

(PROBLEM_SOLVE_HYPHEN)

---

[misspelling] ~171-~171: This word is normally spelled as one.
Context: ...ving, coding, scientific reasoning, and multi-step planning for agentic workflows.  When u...

(EN_COMPOUNDS_MULTI_STEP)

</details>

</details>

</details>

<details>
<summary>⏰ Context from checks skipped due to timeout of 90000ms (22)</summary>

* GitHub Check: Tusk Test Runner
* GitHub Check: Tusk Tester
* GitHub Check: Share Test
* GitHub Check: Test on Node 24.x and macOS-latest
* GitHub Check: Build Docs
* GitHub Check: Test on Node 20.x and ubuntu-latest
* GitHub Check: webui tests
* GitHub Check: Redteam Custom Enterprise Server
* GitHub Check: Test on Node 18.x and windows-latest
* GitHub Check: Test on Node 24.x and ubuntu-latest
* GitHub Check: Test on Node 20.x and windows-latest
* GitHub Check: Test on Node 18.x and macOS-latest
* GitHub Check: Test on Node 22.x and macOS-latest
* GitHub Check: Redteam
* GitHub Check: Test on Node 20.x and macOS-latest
* GitHub Check: Test on Node 18.x and ubuntu-latest
* GitHub Check: Build on Node 22.x
* GitHub Check: Build on Node 24.x
* GitHub Check: Build on Node 20.x
* GitHub Check: Build on Node 18.x
* GitHub Check: Style Check
* GitHub Check: Analyze (javascript-typescript)

</details>

<details>
<summary>🔇 Additional comments (5)</summary><blockquote>

<details>
<summary>src/providers/openai/responses.ts (1)</summary>

`28-30`: **Model list updated correctly**

`o3-pro` variants are now recognised by the provider – looks good and keeps behaviour consistent with `isReasoningModel()`.

</details>
<details>
<summary>test/providers/openai/responses.test.ts (1)</summary>

`25-28`: **Coverage extended – nice**

Adding `o3-pro` to the supported-model assertion keeps the safety-net current.

</details>
<details>
<summary>site/docs/providers/openai.md (3)</summary>

`171-171`: **Approve inclusion of `o3-pro`**  
The narrative correctly references `o3-pro` alongside existing reasoning models.

<details>
<summary>🧰 Tools</summary>

<details>
<summary>🪛 LanguageTool</summary>

[style] ~171-~171: This is not the usual sequence for adjectives that have no special emphasis.
Context: ...like `o1`, `o3-mini`, and `o3-pro`, are new large language models trained with reinforcem...

(EN_ADJ_ORDER)

---

[grammar] ~171-~171: This noun or verb “problem-solving” is spelled with a hyphen.
Context: ...easoning. These models excel in complex problem solving, coding, scientific reasoning, and mult...

(PROBLEM_SOLVE_HYPHEN)

---

[misspelling] ~171-~171: This word is normally spelled as one.
Context: ...ving, coding, scientific reasoning, and multi-step planning for agentic workflows.  When u...

(EN_COMPOUNDS_MULTI_STEP)

</details>

</details>

---

`928-928`: **Approve addition of `o3-pro` to supported Responses models**  
The Responses API models list now includes `o3-pro` with an accurate description.

---

`1086-1086`: **Approve update to reasoning models list in Responses API usage**  
The list of reasoning models now includes `o3-pro`, matching the new model support introduced in this PR.

</details>

</blockquote></details>

</details>

<!-- This is an auto-generated comment by CodeRabbit for review status -->"
3134783539,2915296191,mldangelo,COMMENTED,2025-06-11T00:09:32Z,
3134783539,2915330704,mldangelo,APPROVED,2025-06-11T00:35:49Z,
3081213025,2898270213,chance-wnb,APPROVED,2025-06-04T22:32:23Z,Looks great. Thank you!
3071155018,2848568209,sourcery-ai[bot],COMMENTED,2025-05-18T01:12:10Z,"Hey @mldangelo - I've reviewed your changes - here's some feedback:

- Update the project’s test scripts or dev dependencies to include Vitest (or remove Jest references) so the new Vitest-based tests run without errors.
- Add evaluateOptions to the evalConfig store’s initial state and its TypeScript interface to ensure it’s always defined and avoid potential undefined behavior.

<details>
<summary>Here's what I looked at during the review</summary>

- 🟢 **General issues**: all looks good
- 🟢 **Testing**: all looks good
- 🟢 **Documentation**: all looks good
</details>

***

<details>
<summary>Sourcery is free for open source - if you like our reviews please consider sharing them ✨</summary>

- [X](https://twitter.com/intent/tweet?text=I%20just%20got%20an%20instant%20code%20review%20from%20%40SourceryAI%2C%20and%20it%20was%20brilliant%21%20It%27s%20free%20for%20open%20source%20and%20has%20a%20free%20trial%20for%20private%20code.%20Check%20it%20out%20https%3A//sourcery.ai)
- [Mastodon](https://mastodon.social/share?text=I%20just%20got%20an%20instant%20code%20review%20from%20%40SourceryAI%2C%20and%20it%20was%20brilliant%21%20It%27s%20free%20for%20open%20source%20and%20has%20a%20free%20trial%20for%20private%20code.%20Check%20it%20out%20https%3A//sourcery.ai)
- [LinkedIn](https://www.linkedin.com/sharing/share-offsite/?url=https://sourcery.ai)
- [Facebook](https://www.facebook.com/sharer/sharer.php?u=https://sourcery.ai)

</details>

<sub>
Help me be more useful! Please click 👍 or 👎 on each comment and I'll use the feedback to improve your reviews.
</sub>"
